code,country,year,wall_200,wall_1000
ALB,Albania,1955,50,50
ALB,Albania,1956,50,50
ALB,Albania,1957,50,50
ALB,Albania,1958,50,50
ALB,Albania,1959,50,50
ALB,Albania,1960,50,50
ALB,Albania,1961,50,50
ALB,Albania,1962,50,50
ALB,Albania,1963,50,50
ALB,Albania,1964,49,50
ALB,Albania,1965,50,50
ALB,Albania,1966,50,50
ALB,Albania,1967,50,50
ALB,Albania,1968,50,50
ALB,Albania,1969,50,50
ALB,Albania,1970,50,50
ALB,Albania,1971,49,50
ALB,Albania,1972,49,50
ALB,Albania,1973,49,50
ALB,Albania,1974,49,50
ALB,Albania,1975,48,50
ALB,Albania,1976,47,50
ALB,Albania,1977,47,50
ALB,Albania,1978,46,50
ALB,Albania,1979,46,50
ALB,Albania,1980,46,49
ALB,Albania,1981,46,48
ALB,Albania,1982,46,48
ALB,Albania,1983,45,47
ALB,Albania,1984,45,47
ALB,Albania,1985,45,47
ALB,Albania,1986,45,48
ALB,Albania,1987,45,49
ALB,Albania,1988,45,47
ALB,Albania,1989,45,47
ALB,Albania,1990,45,48
ALB,Albania,1991,44,47
ALB,Albania,1992,44,47
ALB,Albania,1993,43,47
ALB,Albania,1994,43,47
ALB,Albania,1995,43,46
ALB,Albania,1996,42,45
ALB,Albania,1997,42,46
ALB,Albania,1998,42,45
ALB,Albania,1999,42,45
ALB,Albania,2000,42,45
ALB,Albania,2001,44,48
ALB,Albania,2002,42,46
ALB,Albania,2003,42,46
ALB,Albania,2004,42,46
ALB,Albania,2005,41,45
ALB,Albania,2006,41,45
ALB,Albania,2007,41,50
ALB,Albania,2008,50,50
AUS,Australia,1921,46,48
AUS,Australia,1922,46,48
AUS,Australia,1923,46,48
AUS,Australia,1924,46,48
AUS,Australia,1925,46,48
AUS,Australia,1926,46,48
AUS,Australia,1927,46,48
AUS,Australia,1928,46,48
AUS,Australia,1929,46,48
AUS,Australia,1930,46,48
AUS,Australia,1931,46,48
AUS,Australia,1932,46,47
AUS,Australia,1933,45,47
AUS,Australia,1934,45,47
AUS,Australia,1935,45,47
AUS,Australia,1936,45,47
AUS,Australia,1937,45,47
AUS,Australia,1938,45,47
AUS,Australia,1939,45,47
AUS,Australia,1940,45,47
AUS,Australia,1941,45,47
AUS,Australia,1942,45,47
AUS,Australia,1943,45,47
AUS,Australia,1944,45,47
AUS,Australia,1945,45,47
AUS,Australia,1946,45,47
AUS,Australia,1947,45,47
AUS,Australia,1948,45,47
AUS,Australia,1949,45,47
AUS,Australia,1950,45,47
AUS,Australia,1951,45,47
AUS,Australia,1952,45,47
AUS,Australia,1953,44,47
AUS,Australia,1954,44,47
AUS,Australia,1955,44,47
AUS,Australia,1956,44,47
AUS,Australia,1957,44,47
AUS,Australia,1958,44,47
AUS,Australia,1959,44,47
AUS,Australia,1960,44,46
AUS,Australia,1961,44,47
AUS,Australia,1962,44,47
AUS,Australia,1963,44,47
AUS,Australia,1964,44,47
AUS,Australia,1965,44,47
AUS,Australia,1966,44,46
AUS,Australia,1967,44,46
AUS,Australia,1968,44,46
AUS,Australia,1969,43,46
AUS,Australia,1970,43,46
AUS,Australia,1971,43,46
AUS,Australia,1972,43,46
AUS,Australia,1973,43,45
AUS,Australia,1974,42,45
AUS,Australia,1975,42,44
AUS,Australia,1976,42,45
AUS,Australia,1977,42,44
AUS,Australia,1978,41,44
AUS,Australia,1979,41,44
AUS,Australia,1980,41,44
AUS,Australia,1981,41,44
AUS,Australia,1982,41,44
AUS,Australia,1983,41,44
AUS,Australia,1984,41,44
AUS,Australia,1985,41,44
AUS,Australia,1986,41,44
AUS,Australia,1987,41,44
AUS,Australia,1988,41,43
AUS,Australia,1989,41,44
AUS,Australia,1990,41,44
AUS,Australia,1991,41,44
AUS,Australia,1992,41,44
AUS,Australia,1993,42,44
AUS,Australia,1994,42,44
AUS,Australia,1995,42,44
AUS,Australia,1996,42,44
AUS,Australia,1997,42,44
AUS,Australia,1998,42,44
AUS,Australia,1999,42,44
AUS,Australia,2000,42,45
AUS,Australia,2001,42,45
AUS,Australia,2002,42,45
AUS,Australia,2003,42,45
AUS,Australia,2004,43,45
AUS,Australia,2005,43,45
AUS,Australia,2006,43,45
AUS,Australia,2007,43,45
AUS,Australia,2008,43,45
AUS,Australia,2009,43,45
AUS,Australia,2010,43,45
AUS,Australia,2011,43,46
AUS,Australia,2012,43,46
AUS,Australia,2013,43,46
AUS,Australia,2014,43,46
AUS,Australia,2015,43,46
AUS,Australia,2016,43,46
AUS,Australia,2017,43,46
AUS,Australia,2018,43,46
AUS,Australia,2019,43,46
AUS,Australia,2020,43,46
AUS,Australia,2021,43,46
AUS,Australia,2022,43,46
AUS,Australia,2023,43,47
AUS,Australia,2024,43,47
AUT,Austria,1937,44,44
AUT,Austria,1951,44,46
AUT,Austria,1952,44,46
AUT,Austria,1953,44,46
AUT,Austria,1954,44,46
AUT,Austria,1955,44,46
AUT,Austria,1956,44,46
AUT,Austria,1957,44,46
AUT,Austria,1958,44,46
AUT,Austria,1959,44,46
AUT,Austria,1960,44,46
AUT,Austria,1961,44,46
AUT,Austria,1962,44,46
AUT,Austria,1963,44,46
AUT,Austria,1964,44,46
AUT,Austria,1965,44,46
AUT,Austria,1966,44,46
AUT,Austria,1967,44,46
AUT,Austria,1968,44,46
AUT,Austria,1969,43,46
AUT,Austria,1970,43,46
AUT,Austria,1971,43,46
AUT,Austria,1972,43,46
AUT,Austria,1973,43,45
AUT,Austria,1974,43,45
AUT,Austria,1975,42,45
AUT,Austria,1976,42,45
AUT,Austria,1977,42,45
AUT,Austria,1978,42,45
AUT,Austria,1979,41,44
AUT,Austria,1980,41,44
AUT,Austria,1981,41,45
AUT,Austria,1982,41,45
AUT,Austria,1983,41,44
AUT,Austria,1984,41,44
AUT,Austria,1985,40,43
AUT,Austria,1986,41,44
AUT,Austria,1987,41,44
AUT,Austria,1988,40,43
AUT,Austria,1989,40,43
AUT,Austria,1990,41,44
AUT,Austria,1991,41,44
AUT,Austria,1992,41,43
AUT,Austria,1993,41,43
AUT,Austria,1994,41,44
AUT,Austria,1995,40,44
AUT,Austria,1996,41,43
AUT,Austria,1997,41,44
AUT,Austria,1998,41,44
AUT,Austria,1999,41,44
AUT,Austria,2000,41,44
AUT,Austria,2001,41,44
AUT,Austria,2002,41,44
AUT,Austria,2003,41,44
AUT,Austria,2004,42,44
AUT,Austria,2005,42,44
AUT,Austria,2006,42,44
AUT,Austria,2007,42,44
AUT,Austria,2008,42,44
AUT,Austria,2009,42,44
AUT,Austria,2010,42,44
AUT,Austria,2011,42,44
AUT,Austria,2012,42,45
AUT,Austria,2013,42,45
AUT,Austria,2014,42,45
AUT,Austria,2015,42,45
AUT,Austria,2016,43,45
AUT,Austria,2017,43,45
AUT,Austria,2018,43,46
AUT,Austria,2019,43,45
AUT,Austria,2020,43,45
AUT,Austria,2021,43,45
AUT,Austria,2022,43,46
AUT,Austria,2023,43,46
AUT,Austria,2024,43,46
BEL,Belgium,1939,44,47
BEL,Belgium,1947,44,47
BEL,Belgium,1948,44,47
BEL,Belgium,1949,44,47
BEL,Belgium,1950,44,47
BEL,Belgium,1951,44,46
BEL,Belgium,1952,44,46
BEL,Belgium,1953,44,46
BEL,Belgium,1954,44,46
BEL,Belgium,1955,44,46
BEL,Belgium,1956,44,46
BEL,Belgium,1957,44,46
BEL,Belgium,1958,44,46
BEL,Belgium,1959,44,46
BEL,Belgium,1960,44,46
BEL,Belgium,1961,44,46
BEL,Belgium,1962,44,46
BEL,Belgium,1963,44,46
BEL,Belgium,1964,44,46
BEL,Belgium,1965,44,45
BEL,Belgium,1966,43,46
BEL,Belgium,1967,43,46
BEL,Belgium,1968,43,45
BEL,Belgium,1969,43,45
BEL,Belgium,1970,43,45
BEL,Belgium,1971,43,45
BEL,Belgium,1972,42,45
BEL,Belgium,1973,42,45
BEL,Belgium,1974,42,44
BEL,Belgium,1975,41,44
BEL,Belgium,1976,41,44
BEL,Belgium,1977,41,44
BEL,Belgium,1978,41,44
BEL,Belgium,1979,40,44
BEL,Belgium,1980,40,43
BEL,Belgium,1981,40,44
BEL,Belgium,1982,40,43
BEL,Belgium,1983,40,43
BEL,Belgium,1984,40,44
BEL,Belgium,1985,39,44
BEL,Belgium,1986,40,45
BEL,Belgium,1987,40,43
BEL,Belgium,1988,40,43
BEL,Belgium,1989,40,44
BEL,Belgium,1990,40,43
BEL,Belgium,1991,41,43
BEL,Belgium,1992,41,44
BEL,Belgium,1993,41,44
BEL,Belgium,1994,41,44
BEL,Belgium,1995,40,43
BEL,Belgium,1996,40,43
BEL,Belgium,1997,41,43
BEL,Belgium,1998,41,44
BEL,Belgium,1999,41,43
BEL,Belgium,2000,41,44
BEL,Belgium,2001,41,44
BEL,Belgium,2002,41,44
BEL,Belgium,2003,41,44
BEL,Belgium,2004,42,44
BEL,Belgium,2005,42,44
BEL,Belgium,2006,42,44
BEL,Belgium,2007,42,45
BEL,Belgium,2008,42,44
BEL,Belgium,2009,42,45
BEL,Belgium,2010,42,45
BEL,Belgium,2011,42,45
BEL,Belgium,2012,43,45
BEL,Belgium,2013,42,45
BEL,Belgium,2014,42,45
BEL,Belgium,2015,42,45
BEL,Belgium,2016,43,45
BEL,Belgium,2017,43,45
BEL,Belgium,2018,43,45
BEL,Belgium,2019,43,46
BEL,Belgium,2020,43,46
BEL,Belgium,2021,43,46
BEL,Belgium,2022,43,46
BEL,Belgium,2023,43,45
BEL,Belgium,2024,43,46
BGR,Bulgaria,1947,46,48
BGR,Bulgaria,1948,46,48
BGR,Bulgaria,1949,46,48
BGR,Bulgaria,1950,46,48
BGR,Bulgaria,1951,45,47
BGR,Bulgaria,1952,44,47
BGR,Bulgaria,1953,44,47
BGR,Bulgaria,1954,44,47
BGR,Bulgaria,1955,44,47
BGR,Bulgaria,1956,44,47
BGR,Bulgaria,1957,43,47
BGR,Bulgaria,1958,43,47
BGR,Bulgaria,1959,42,47
BGR,Bulgaria,1960,43,45
BGR,Bulgaria,1961,42,45
BGR,Bulgaria,1962,42,46
BGR,Bulgaria,1963,42,45
BGR,Bulgaria,1964,41,46
BGR,Bulgaria,1965,41,45
BGR,Bulgaria,1966,40,44
BGR,Bulgaria,1967,41,44
BGR,Bulgaria,1968,41,44
BGR,Bulgaria,1969,40,45
BGR,Bulgaria,1970,40,44
BGR,Bulgaria,1971,40,44
BGR,Bulgaria,1972,40,43
BGR,Bulgaria,1973,40,43
BGR,Bulgaria,1974,40,43
BGR,Bulgaria,1975,40,43
BGR,Bulgaria,1976,40,43
BGR,Bulgaria,1977,39,43
BGR,Bulgaria,1978,39,43
BGR,Bulgaria,1979,39,43
BGR,Bulgaria,1980,39,43
BGR,Bulgaria,1981,39,43
BGR,Bulgaria,1982,38,43
BGR,Bulgaria,1983,39,43
BGR,Bulgaria,1984,39,42
BGR,Bulgaria,1985,39,42
BGR,Bulgaria,1986,39,43
BGR,Bulgaria,1987,39,43
BGR,Bulgaria,1988,39,42
BGR,Bulgaria,1989,39,42
BGR,Bulgaria,1990,38,42
BGR,Bulgaria,1991,38,42
BGR,Bulgaria,1992,38,42
BGR,Bulgaria,1993,39,42
BGR,Bulgaria,1994,38,42
BGR,Bulgaria,1995,38,42
BGR,Bulgaria,1996,38,42
BGR,Bulgaria,1997,38,42
BGR,Bulgaria,1998,38,42
BGR,Bulgaria,1999,38,42
BGR,Bulgaria,2000,38,42
BGR,Bulgaria,2001,39,42
BGR,Bulgaria,2002,38,42
BGR,Bulgaria,2003,39,42
BGR,Bulgaria,2004,39,42
BGR,Bulgaria,2005,39,43
BGR,Bulgaria,2006,39,42
BGR,Bulgaria,2007,40,43
BGR,Bulgaria,2008,40,43
BGR,Bulgaria,2009,41,44
BGR,Bulgaria,2010,41,43
BGR,Bulgaria,2011,41,43
BGR,Bulgaria,2012,41,43
BGR,Bulgaria,2013,41,44
BGR,Bulgaria,2014,41,44
BGR,Bulgaria,2015,41,45
BGR,Bulgaria,2016,42,45
BGR,Bulgaria,2017,42,46
BGR,Bulgaria,2018,42,45
BGR,Bulgaria,2019,42,45
BGR,Bulgaria,2020,42,46
BGR,Bulgaria,2021,42,46
BIH,Bosnia and Herzegovina,1950,50,50
BIH,Bosnia and Herzegovina,1951,50,50
BIH,Bosnia and Herzegovina,1952,50,50
BIH,Bosnia and Herzegovina,1953,49,50
BIH,Bosnia and Herzegovina,1954,49,50
BIH,Bosnia and Herzegovina,1955,50,50
BIH,Bosnia and Herzegovina,1956,49,50
BIH,Bosnia and Herzegovina,1957,48,50
BIH,Bosnia and Herzegovina,1958,48,50
BIH,Bosnia and Herzegovina,1959,48,50
BIH,Bosnia and Herzegovina,1960,47,50
BIH,Bosnia and Herzegovina,1961,47,50
BIH,Bosnia and Herzegovina,1962,47,49
BIH,Bosnia and Herzegovina,1963,47,49
BIH,Bosnia and Herzegovina,1964,47,49
BIH,Bosnia and Herzegovina,1965,47,50
BIH,Bosnia and Herzegovina,1966,46,50
BIH,Bosnia and Herzegovina,1967,46,50
BIH,Bosnia and Herzegovina,1968,46,49
BIH,Bosnia and Herzegovina,1969,45,48
BIH,Bosnia and Herzegovina,1970,45,48
BIH,Bosnia and Herzegovina,1971,45,47
BIH,Bosnia and Herzegovina,1972,45,47
BIH,Bosnia and Herzegovina,1973,44,47
BIH,Bosnia and Herzegovina,1974,44,46
BIH,Bosnia and Herzegovina,1975,44,46
BIH,Bosnia and Herzegovina,1976,44,47
BIH,Bosnia and Herzegovina,1977,43,47
BIH,Bosnia and Herzegovina,1978,43,46
BIH,Bosnia and Herzegovina,1979,43,47
BIH,Bosnia and Herzegovina,1980,43,46
BIH,Bosnia and Herzegovina,1981,43,46
BIH,Bosnia and Herzegovina,1982,42,46
BIH,Bosnia and Herzegovina,1983,42,50
BIH,Bosnia and Herzegovina,1984,42,45
BIH,Bosnia and Herzegovina,1985,42,45
BIH,Bosnia and Herzegovina,1986,41,45
BIH,Bosnia and Herzegovina,1987,42,50
BIH,Bosnia and Herzegovina,1988,41,50
BIH,Bosnia and Herzegovina,1989,41,50
BIH,Bosnia and Herzegovina,1990,41,50
BIH,Bosnia and Herzegovina,1996,42,44
BIH,Bosnia and Herzegovina,1997,41,44
BIH,Bosnia and Herzegovina,1998,42,44
BIH,Bosnia and Herzegovina,1999,41,43
BIH,Bosnia and Herzegovina,2000,41,43
BIH,Bosnia and Herzegovina,2001,41,43
BIH,Bosnia and Herzegovina,2002,41,43
BIH,Bosnia and Herzegovina,2003,41,43
BIH,Bosnia and Herzegovina,2004,41,43
BIH,Bosnia and Herzegovina,2005,40,43
BIH,Bosnia and Herzegovina,2006,40,43
BIH,Bosnia and Herzegovina,2007,40,43
BIH,Bosnia and Herzegovina,2008,40,44
BIH,Bosnia and Herzegovina,2009,40,43
BIH,Bosnia and Herzegovina,2010,41,44
BIH,Bosnia and Herzegovina,2011,40,44
BIH,Bosnia and Herzegovina,2012,41,45
BIH,Bosnia and Herzegovina,2013,41,45
BIH,Bosnia and Herzegovina,2014,41,45
BIH,Bosnia and Herzegovina,2015,41,45
BIH,Bosnia and Herzegovina,2016,41,45
BIH,Bosnia and Herzegovina,2017,42,45
BIH,Bosnia and Herzegovina,2018,42,45
BIH,Bosnia and Herzegovina,2019,42,45
BIH,Bosnia and Herzegovina,2020,42,46
BIH,Bosnia and Herzegovina,2021,42,46
BIH,Bosnia and Herzegovina,2022,42,46
BIH,Bosnia and Herzegovina,2023,43,46
BIH,Bosnia and Herzegovina,2024,43,46
BLR,Belarus,1960,46,50
BLR,Belarus,1961,45,47
BLR,Belarus,1962,45,47
BLR,Belarus,1963,44,47
BLR,Belarus,1964,44,47
BLR,Belarus,1965,45,47
BLR,Belarus,1966,44,48
BLR,Belarus,1967,44,47
BLR,Belarus,1968,44,48
BLR,Belarus,1969,43,47
BLR,Belarus,1970,43,46
BLR,Belarus,1971,43,46
BLR,Belarus,1972,43,46
BLR,Belarus,1973,43,46
BLR,Belarus,1974,43,45
BLR,Belarus,1975,43,45
BLR,Belarus,1976,42,45
BLR,Belarus,1977,42,45
BLR,Belarus,1978,42,45
BLR,Belarus,1979,42,44
BLR,Belarus,1980,41,45
BLR,Belarus,1981,41,44
BLR,Belarus,1982,41,44
BLR,Belarus,1983,41,44
BLR,Belarus,1984,41,44
BLR,Belarus,1985,41,44
BLR,Belarus,1986,41,44
BLR,Belarus,1987,41,44
BLR,Belarus,1988,41,44
BLR,Belarus,1989,41,44
BLR,Belarus,1990,40,43
BLR,Belarus,1991,40,43
BLR,Belarus,1992,40,43
BLR,Belarus,1993,39,43
BLR,Belarus,1994,39,43
BLR,Belarus,1995,39,43
BLR,Belarus,1996,39,43
BLR,Belarus,1997,39,42
BLR,Belarus,1998,39,43
BLR,Belarus,1999,39,42
BLR,Belarus,2000,39,43
BLR,Belarus,2001,39,43
BLR,Belarus,2002,39,43
BLR,Belarus,2003,39,43
BLR,Belarus,2004,39,43
BLR,Belarus,2005,40,43
BLR,Belarus,2006,40,43
BLR,Belarus,2007,40,43
BLR,Belarus,2008,40,43
BLR,Belarus,2009,41,43
BLR,Belarus,2010,41,43
BLR,Belarus,2011,41,43
BLR,Belarus,2012,41,44
BLR,Belarus,2013,41,44
BLR,Belarus,2014,41,44
BLR,Belarus,2015,41,44
BLR,Belarus,2016,42,44
BLR,Belarus,2017,42,44
BLR,Belarus,2018,42,44
CAN,Canada,1921,46,47
CAN,Canada,1922,46,48
CAN,Canada,1923,46,49
CAN,Canada,1924,46,48
CAN,Canada,1925,46,48
CAN,Canada,1926,46,48
CAN,Canada,1927,46,49
CAN,Canada,1928,46,48
CAN,Canada,1929,46,48
CAN,Canada,1930,46,48
CAN,Canada,1931,46,48
CAN,Canada,1932,46,48
CAN,Canada,1933,46,48
CAN,Canada,1934,46,48
CAN,Canada,1935,46,48
CAN,Canada,1936,46,48
CAN,Canada,1937,46,48
CAN,Canada,1938,46,48
CAN,Canada,1939,46,48
CAN,Canada,1940,46,48
CAN,Canada,1941,45,48
CAN,Canada,1942,45,48
CAN,Canada,1943,45,47
CAN,Canada,1944,45,47
CAN,Canada,1945,45,47
CAN,Canada,1946,46,48
CAN,Canada,1947,45,47
CAN,Canada,1948,45,47
CAN,Canada,1949,45,47
CAN,Canada,1950,45,47
CAN,Canada,1951,45,47
CAN,Canada,1952,45,47
CAN,Canada,1953,45,47
CAN,Canada,1954,45,47
CAN,Canada,1955,45,47
CAN,Canada,1956,45,47
CAN,Canada,1957,45,47
CAN,Canada,1958,45,47
CAN,Canada,1959,45,47
CAN,Canada,1960,45,47
CAN,Canada,1961,45,47
CAN,Canada,1962,45,47
CAN,Canada,1963,45,47
CAN,Canada,1964,45,47
CAN,Canada,1965,45,47
CAN,Canada,1966,44,47
CAN,Canada,1967,44,46
CAN,Canada,1968,44,46
CAN,Canada,1969,43,46
CAN,Canada,1970,43,46
CAN,Canada,1971,43,45
CAN,Canada,1972,42,45
CAN,Canada,1973,42,45
CAN,Canada,1974,41,44
CAN,Canada,1975,41,45
CAN,Canada,1976,41,44
CAN,Canada,1977,40,44
CAN,Canada,1978,40,44
CAN,Canada,1979,40,44
CAN,Canada,1980,40,43
CAN,Canada,1981,40,43
CAN,Canada,1982,40,43
CAN,Canada,1983,40,43
CAN,Canada,1984,40,43
CAN,Canada,1985,40,43
CAN,Canada,1986,40,43
CAN,Canada,1987,40,43
CAN,Canada,1988,40,43
CAN,Canada,1989,40,43
CAN,Canada,1990,41,43
CAN,Canada,1991,41,43
CAN,Canada,1992,41,43
CAN,Canada,1993,41,44
CAN,Canada,1994,41,44
CAN,Canada,1995,41,44
CAN,Canada,1996,41,44
CAN,Canada,1997,41,44
CAN,Canada,1998,41,44
CAN,Canada,1999,41,44
CAN,Canada,2000,41,44
CAN,Canada,2001,41,44
CAN,Canada,2002,42,44
CAN,Canada,2003,42,44
CAN,Canada,2004,42,44
CAN,Canada,2005,42,44
CAN,Canada,2006,42,44
CAN,Canada,2007,42,44
CAN,Canada,2008,42,45
CAN,Canada,2009,42,45
CAN,Canada,2010,42,45
CAN,Canada,2011,42,45
CAN,Canada,2012,43,45
CAN,Canada,2013,43,45
CAN,Canada,2014,43,45
CAN,Canada,2015,43,45
CAN,Canada,2016,43,45
CAN,Canada,2017,43,45
CAN,Canada,2018,43,46
CAN,Canada,2019,43,46
CAN,Canada,2020,43,46
CAN,Canada,2021,43,46
CAN,Canada,2022,43,45
CAN,Canada,2023,43,46
CAN,Canada,2024,44,47
CHE,Switzerland,1932,45,47
CHE,Switzerland,1933,45,47
CHE,Switzerland,1934,45,47
CHE,Switzerland,1935,45,47
CHE,Switzerland,1936,44,47
CHE,Switzerland,1937,44,47
CHE,Switzerland,1938,44,46
CHE,Switzerland,1939,44,46
CHE,Switzerland,1940,44,46
CHE,Switzerland,1941,44,47
CHE,Switzerland,1942,44,47
CHE,Switzerland,1943,44,47
CHE,Switzerland,1944,45,47
CHE,Switzerland,1945,45,47
CHE,Switzerland,1946,45,47
CHE,Switzerland,1947,45,46
CHE,Switzerland,1948,44,47
CHE,Switzerland,1949,44,46
CHE,Switzerland,1950,44,46
CHE,Switzerland,1951,44,47
CHE,Switzerland,1952,44,46
CHE,Switzerland,1953,44,47
CHE,Switzerland,1954,44,46
CHE,Switzerland,1955,44,46
CHE,Switzerland,1956,44,46
CHE,Switzerland,1957,44,46
CHE,Switzerland,1958,44,46
CHE,Switzerland,1959,44,47
CHE,Switzerland,1960,44,46
CHE,Switzerland,1961,44,47
CHE,Switzerland,1962,44,46
CHE,Switzerland,1963,44,46
CHE,Switzerland,1964,44,46
CHE,Switzerland,1965,44,46
CHE,Switzerland,1966,44,46
CHE,Switzerland,1967,44,46
CHE,Switzerland,1968,43,46
CHE,Switzerland,1969,43,46
CHE,Switzerland,1970,43,45
CHE,Switzerland,1971,42,46
CHE,Switzerland,1972,42,45
CHE,Switzerland,1973,42,45
CHE,Switzerland,1974,42,45
CHE,Switzerland,1975,41,44
CHE,Switzerland,1976,41,45
CHE,Switzerland,1977,41,45
CHE,Switzerland,1978,41,44
CHE,Switzerland,1979,40,44
CHE,Switzerland,1980,41,44
CHE,Switzerland,1981,40,43
CHE,Switzerland,1982,40,44
CHE,Switzerland,1983,40,44
CHE,Switzerland,1984,40,43
CHE,Switzerland,1985,40,43
CHE,Switzerland,1986,40,43
CHE,Switzerland,1987,40,43
CHE,Switzerland,1988,41,43
CHE,Switzerland,1989,41,43
CHE,Switzerland,1990,41,43
CHE,Switzerland,1991,41,44
CHE,Switzerland,1992,41,43
CHE,Switzerland,1993,41,43
CHE,Switzerland,1994,41,43
CHE,Switzerland,1995,41,43
CHE,Switzerland,1996,41,44
CHE,Switzerland,1997,41,43
CHE,Switzerland,1998,41,44
CHE,Switzerland,1999,41,44
CHE,Switzerland,2000,41,44
CHE,Switzerland,2001,41,44
CHE,Switzerland,2002,42,44
CHE,Switzerland,2003,42,44
CHE,Switzerland,2004,42,44
CHE,Switzerland,2005,42,44
CHE,Switzerland,2006,42,44
CHE,Switzerland,2007,42,45
CHE,Switzerland,2008,42,45
CHE,Switzerland,2009,42,45
CHE,Switzerland,2010,43,45
CHE,Switzerland,2011,43,45
CHE,Switzerland,2012,43,45
CHE,Switzerland,2013,43,46
CHE,Switzerland,2014,43,46
CHE,Switzerland,2015,43,45
CHE,Switzerland,2016,43,46
CHE,Switzerland,2017,43,46
CHE,Switzerland,2018,43,46
CHE,Switzerland,2019,43,46
CHE,Switzerland,2020,43,46
CHE,Switzerland,2021,43,46
CHE,Switzerland,2022,44,46
CHE,Switzerland,2023,43,46
CHE,Switzerland,2024,43,46
CZE,Czech Republic,1945,44,46
CZE,Czech Republic,1946,44,46
CZE,Czech Republic,1947,44,46
CZE,Czech Republic,1948,44,46
CZE,Czech Republic,1949,44,47
CZE,Czech Republic,1950,44,46
CZE,Czech Republic,1951,44,46
CZE,Czech Republic,1952,44,46
CZE,Czech Republic,1953,44,46
CZE,Czech Republic,1954,43,46
CZE,Czech Republic,1955,43,46
CZE,Czech Republic,1956,43,46
CZE,Czech Republic,1957,43,45
CZE,Czech Republic,1958,42,45
CZE,Czech Republic,1959,41,44
CZE,Czech Republic,1960,41,44
CZE,Czech Republic,1961,41,44
CZE,Czech Republic,1962,41,44
CZE,Czech Republic,1963,41,44
CZE,Czech Republic,1964,41,44
CZE,Czech Republic,1965,41,44
CZE,Czech Republic,1966,41,44
CZE,Czech Republic,1967,40,44
CZE,Czech Republic,1968,40,43
CZE,Czech Republic,1969,40,43
CZE,Czech Republic,1970,40,43
CZE,Czech Republic,1971,40,43
CZE,Czech Republic,1972,40,43
CZE,Czech Republic,1973,40,43
CZE,Czech Republic,1974,40,43
CZE,Czech Republic,1975,40,43
CZE,Czech Republic,1976,39,43
CZE,Czech Republic,1977,40,43
CZE,Czech Republic,1978,40,43
CZE,Czech Republic,1979,39,43
CZE,Czech Republic,1980,39,43
CZE,Czech Republic,1981,39,43
CZE,Czech Republic,1982,39,42
CZE,Czech Republic,1983,39,43
CZE,Czech Republic,1984,38,42
CZE,Czech Republic,1985,39,42
CZE,Czech Republic,1986,39,42
CZE,Czech Republic,1987,38,42
CZE,Czech Republic,1988,39,42
CZE,Czech Republic,1989,39,42
CZE,Czech Republic,1990,39,42
CZE,Czech Republic,1991,39,42
CZE,Czech Republic,1992,39,42
CZE,Czech Republic,1993,39,42
CZE,Czech Republic,1994,39,42
CZE,Czech Republic,1995,39,42
CZE,Czech Republic,1996,39,42
CZE,Czech Republic,1997,39,42
CZE,Czech Republic,1998,39,42
CZE,Czech Republic,1999,39,42
CZE,Czech Republic,2000,39,42
CZE,Czech Republic,2001,40,43
CZE,Czech Republic,2002,40,43
CZE,Czech Republic,2003,40,43
CZE,Czech Republic,2004,40,43
CZE,Czech Republic,2005,40,43
CZE,Czech Republic,2006,41,44
CZE,Czech Republic,2007,41,44
CZE,Czech Republic,2008,41,44
CZE,Czech Republic,2009,41,44
CZE,Czech Republic,2010,41,44
CZE,Czech Republic,2011,41,44
CZE,Czech Republic,2012,42,44
CZE,Czech Republic,2013,42,44
CZE,Czech Republic,2014,42,45
CZE,Czech Republic,2015,42,44
CZE,Czech Republic,2016,42,44
CZE,Czech Republic,2017,42,45
CZE,Czech Republic,2018,42,45
CZE,Czech Republic,2019,42,45
CZE,Czech Republic,2020,43,45
CZE,Czech Republic,2021,43,45
CZE,Czech Republic,2022,43,44
CZE,Czech Republic,2023,43,44
CZE,Czech Republic,2024,42,44
DEUTE,"Germany, East",1952,43,46
DEUTE,"Germany, East",1953,43,46
DEUTE,"Germany, East",1954,43,46
DEUTE,"Germany, East",1955,43,45
DEUTE,"Germany, East",1956,43,45
DEUTE,"Germany, East",1957,43,45
DEUTE,"Germany, East",1958,42,45
DEUTE,"Germany, East",1959,43,45
DEUTE,"Germany, East",1960,43,45
DEUTE,"Germany, East",1961,42,45
DEUTE,"Germany, East",1962,43,44
DEUTE,"Germany, East",1963,43,45
DEUTE,"Germany, East",1964,43,45
DEUTE,"Germany, East",1965,42,45
DEUTE,"Germany, East",1966,42,44
DEUTE,"Germany, East",1967,41,44
DEUTE,"Germany, East",1968,41,44
DEUTE,"Germany, East",1969,41,44
DEUTE,"Germany, East",1970,41,44
DEUTE,"Germany, East",1971,41,44
DEUTE,"Germany, East",1972,40,43
DEUTE,"Germany, East",1973,40,43
DEUTE,"Germany, East",1974,39,43
DEUTE,"Germany, East",1975,39,43
DEUTE,"Germany, East",1976,39,43
DEUTE,"Germany, East",1977,39,43
DEUTE,"Germany, East",1978,39,43
DEUTE,"Germany, East",1979,39,43
DEUTE,"Germany, East",1980,38,42
DEUTE,"Germany, East",1981,38,42
DEUTE,"Germany, East",1982,38,42
DEUTE,"Germany, East",1983,38,42
DEUTE,"Germany, East",1984,38,42
