code,country,year,peak_age,peak_asfr,wall_200,wall_1000,gap_200
RUS,Russia,1985,21,0.17644,41,44,20
RUS,Russia,1986,21,0.18115,41,44,20
RUS,Russia,1987,21,0.18551,41,44,20
RUS,Russia,1988,21,0.18567,41,44,20
RUS,Russia,1989,21,0.18093,41,44,20
RUS,Russia,1990,21,0.17549,41,44,20
RUS,Russia,1991,21,0.16401,40,44,19
RUS,Russia,1992,21,0.15018,40,43,19
RUS,Russia,1993,20,0.13467,39,43,19
RUS,Russia,1994,20,0.13641,39,43,19
RUS,Russia,1995,20,0.12607,39,43,19
RUS,Russia,1996,21,0.11651,39,43,18
RUS,Russia,1997,21,0.10613,39,43,18
RUS,Russia,1998,21,0.10435,39,43,18
RUS,Russia,1999,21,0.09674,39,43,18
RUS,Russia,2000,21,0.09833,39,43,18
RUS,Russia,2001,22,0.09822,39,43,17
RUS,Russia,2002,23,0.10068,40,43,17
RUS,Russia,2003,23,0.10048,40,43,17
RUS,Russia,2004,22,0.09915,40,43,18
RUS,Russia,2005,23,0.09448,40,43,17
RUS,Russia,2006,24,0.09434,40,43,16
RUS,Russia,2007,24,0.09905,41,44,17
RUS,Russia,2008,25,0.10266,41,44,16
RUS,Russia,2009,25,0.10561,41,44,16
RUS,Russia,2010,26,0.10565,42,44,16
RUS,Russia,2011,25,0.1048,42,44,17
RUS,Russia,2012,25,0.11347,42,44,17
RUS,Russia,2013,26,0.11354,42,44,16
RUS,Russia,2014,26,0.11618,42,45,16
RUS,Russia,2015,27,0.11719,42,45,15
RUS,Russia,2016,27,0.11392,42,45,15
RUS,Russia,2017,25,0.1022,42,45,17
RUS,Russia,2018,26,0.10011,42,45,16
RUS,Russia,2019,25,0.09642,42,45,17
RUS,Russia,2020,25,0.09892,42,45,17
RUS,Russia,2021,26,0.10105,42,45,16
RUS,Russia,2022,25,0.09646,42,45,17
SVK,Slovakia,1946,26,0.20408,47,49,21
SVK,Slovakia,1947,24,0.20336,45,48,21
SVK,Slovakia,1948,27,0.214,45,49,18
SVK,Slovakia,1949,24,0.21125,45,48,21
SVK,Slovakia,1950,23,0.23434,45,49,22
SVK,Slovakia,1951,23,0.23159,45,48,22
SVK,Slovakia,1952,23,0.23096,45,48,22
SVK,Slovakia,1953,23,0.22833,45,48,22
SVK,Slovakia,1954,24,0.23157,45,47,21
SVK,Slovakia,1955,23,0.23273,45,48,22
SVK,Slovakia,1956,23,0.24322,45,47,22
SVK,Slovakia,1957,22,0.2385,45,47,23
SVK,Slovakia,1958,23,0.23526,44,47,21
SVK,Slovakia,1959,22,0.23656,44,47,22
SVK,Slovakia,1960,22,0.24041,44,46,22
SVK,Slovakia,1961,22,0.23621,43,46,21
SVK,Slovakia,1962,22,0.23504,43,46,21
SVK,Slovakia,1963,21,0.23133,43,46,22
SVK,Slovakia,1964,22,0.23339,43,46,21
SVK,Slovakia,1965,21,0.2268,43,46,22
SVK,Slovakia,1966,22,0.23152,43,46,21
SVK,Slovakia,1967,23,0.20978,43,46,20
SVK,Slovakia,1968,22,0.20879,43,45,21
SVK,Slovakia,1969,21,0.21378,43,45,22
SVK,Slovakia,1970,22,0.21764,42,45,20
SVK,Slovakia,1971,22,0.21215,42,45,20
SVK,Slovakia,1972,22,0.21812,42,45,20
SVK,Slovakia,1973,22,0.22447,42,45,20
SVK,Slovakia,1974,22,0.22984,42,45,20
SVK,Slovakia,1975,22,0.22587,42,44,20
SVK,Slovakia,1976,22,0.22304,42,44,20
SVK,Slovakia,1977,22,0.22511,41,44,19
SVK,Slovakia,1978,22,0.22638,41,44,19
SVK,Slovakia,1979,22,0.22809,41,44,19
SVK,Slovakia,1980,22,0.2207,41,44,19
SVK,Slovakia,1981,22,0.21901,40,44,18
SVK,Slovakia,1982,22,0.22069,40,44,18
SVK,Slovakia,1983,22,0.21885,40,43,18
SVK,Slovakia,1984,22,0.21699,40,43,18
SVK,Slovakia,1985,21,0.21714,40,43,19
SVK,Slovakia,1986,22,0.21403,40,43,18
SVK,Slovakia,1987,22,0.20518,40,43,18
SVK,Slovakia,1988,22,0.20704,40,43,18
SVK,Slovakia,1989,22,0.19972,40,43,18
SVK,Slovakia,1990,21,0.20224,40,43,19
SVK,Slovakia,1991,22,0.19046,40,43,18
SVK,Slovakia,1992,21,0.17642,40,43,19
SVK,Slovakia,1993,22,0.16881,40,43,18
SVK,Slovakia,1994,21,0.14576,40,43,19
SVK,Slovakia,1995,22,0.13012,40,43,18
SVK,Slovakia,1996,22,0.12202,40,43,18
SVK,Slovakia,1997,24,0.11836,40,43,16
SVK,Slovakia,1998,24,0.11284,40,43,16
SVK,Slovakia,1999,25,0.10613,40,43,15
SVK,Slovakia,2000,25,0.10224,40,43,15
SVK,Slovakia,2001,25,0.09317,40,43,15
SVK,Slovakia,2002,25,0.09038,40,43,15
SVK,Slovakia,2003,26,0.09092,40,43,14
SVK,Slovakia,2004,27,0.09081,40,43,13
SVK,Slovakia,2005,28,0.09328,40,44,12
SVK,Slovakia,2006,28,0.09161,41,43,13
SVK,Slovakia,2007,28,0.09206,41,44,13
SVK,Slovakia,2008,29,0.09466,41,44,12
SVK,Slovakia,2009,29,0.10324,41,44,12
SVK,Slovakia,2010,29,0.09966,41,44,12
SVK,Slovakia,2011,30,0.10154,42,44,12
SVK,Slovakia,2012,29,0.10129,41,44,12
SVK,Slovakia,2013,29,0.10234,42,44,13
SVK,Slovakia,2014,30,0.10549,42,44,12
SVK,Slovakia,2015,30,0.09748,41,44,11
SVK,Slovakia,2016,30,0.10071,42,44,12
SVK,Slovakia,2017,30,0.10267,42,44,12
SVK,Slovakia,2018,30,0.10268,42,44,12
SVK,Slovakia,2019,30,0.10265,42,45,12
SVK,Slovakia,2020,29,0.10453,43,46,14
SVK,Slovakia,2021,29,0.1076,43,46,14
SVK,Slovakia,2022,29,0.10424,43,46,14
SVK,Slovakia,2023,29,0.09792,43,46,14
SVK,Slovakia,2024,29,0.09491,43,46,14
SVN,Slovenia,1950,27,0.17368,46,48,19
SVN,Slovenia,1951,26,0.16549,46,48,20
SVN,Slovenia,1952,25,0.15563,46,47,21
SVN,Slovenia,1953,25,0.16467,46,48,21
SVN,Slovenia,1954,25,0.15279,46,48,21
SVN,Slovenia,1955,24,0.1575,45,47,21
SVN,Slovenia,1956,24,0.1586,45,47,21
SVN,Slovenia,1957,24,0.15503,45,47,21
SVN,Slovenia,1958,24,0.14941,45,47,21
SVN,Slovenia,1959,24,0.15209,44,47,20
SVN,Slovenia,1960,24,0.15225,44,47,20
SVN,Slovenia,1961,24,0.1563,44,47,20
SVN,Slovenia,1962,23,0.16008,44,46,21
SVN,Slovenia,1963,23,0.16316,44,47,21
SVN,Slovenia,1964,23,0.17007,44,46,21
SVN,Slovenia,1965,23,0.18378,43,46,20
SVN,Slovenia,1966,23,0.17778,44,46,21
SVN,Slovenia,1967,23,0.17292,43,46,20
SVN,Slovenia,1968,23,0.16513,43,46,20
SVN,Slovenia,1969,22,0.15868,43,46,21
SVN,Slovenia,1970,22,0.15916,43,45,21
SVN,Slovenia,1971,22,0.16785,43,45,21
SVN,Slovenia,1972,22,0.16532,43,45,21
SVN,Slovenia,1973,22,0.1672,43,45,21
SVN,Slovenia,1974,22,0.16149,42,45,20
SVN,Slovenia,1975,22,0.17297,42,45,20
SVN,Slovenia,1976,22,0.17736,42,44,20
SVN,Slovenia,1977,22,0.18113,42,44,20
SVN,Slovenia,1978,22,0.18837,41,43,19
SVN,Slovenia,1979,22,0.19381,41,43,19
SVN,Slovenia,1980,22,0.18556,41,43,19
SVN,Slovenia,1981,21,0.1688,42,45,21
SVN,Slovenia,1982,22,0.1656,42,45,20
SVN,Slovenia,1983,21,0.15936,40,44,19
SVN,Slovenia,1984,22,0.15562,40,44,18
SVN,Slovenia,1985,22,0.15091,40,44,18
SVN,Slovenia,1986,22,0.15078,40,44,18
SVN,Slovenia,1987,22,0.14755,40,44,18
SVN,Slovenia,1988,23,0.14129,40,44,17
SVN,Slovenia,1989,22,0.13883,40,43,18
SVN,Slovenia,1990,23,0.12842,40,43,17
SVN,Slovenia,1991,24,0.12587,40,43,16
SVN,Slovenia,1992,24,0.11817,40,43,16
SVN,Slovenia,1993,25,0.11691,39,43,14
SVN,Slovenia,1994,25,0.11462,39,43,14
SVN,Slovenia,1995,26,0.11053,40,43,14
SVN,Slovenia,1996,26,0.10893,40,43,14
SVN,Slovenia,1997,25,0.11308,40,43,15
SVN,Slovenia,1998,26,0.10791,41,43,15
SVN,Slovenia,1999,26,0.10427,40,43,14
SVN,Slovenia,2000,26,0.10958,40,43,14
SVN,Slovenia,2001,28,0.10235,40,43,12
SVN,Slovenia,2002,27,0.10283,40,43,13
SVN,Slovenia,2003,28,0.10687,40,43,12
SVN,Slovenia,2004,29,0.11098,41,43,12
SVN,Slovenia,2005,29,0.10843,41,43,12
SVN,Slovenia,2006,29,0.11696,41,44,12
SVN,Slovenia,2007,28,0.12063,41,44,13
SVN,Slovenia,2008,29,0.13234,41,44,12
SVN,Slovenia,2009,30,0.12796,41,44,11
SVN,Slovenia,2010,30,0.13144,41,45,11
SVN,Slovenia,2011,29,0.13174,41,44,12
SVN,Slovenia,2012,30,0.12889,42,44,12
SVN,Slovenia,2013,29,0.12439,42,44,13
SVN,Slovenia,2014,29,0.13077,42,44,13
SVN,Slovenia,2015,31,0.12675,42,45,11
SVN,Slovenia,2016,30,0.13097,42,45,12
SVN,Slovenia,2017,30,0.1309,42,45,12
SVN,Slovenia,2018,30,0.13229,42,46,12
SVN,Slovenia,2019,29,0.13196,42,44,13
SVN,Slovenia,2020,30,0.1282,42,45,12
SVN,Slovenia,2021,29,0.1379,42,44,13
SVN,Slovenia,2022,30,0.1268,42,45,12
SVN,Slovenia,2023,29,0.124,43,45,14
SVN,Slovenia,2024,29,0.1233,42,45,13
SWE,Sweden,1850,32,0.2435,48,49,16
SWE,Sweden,1851,31,0.24414,47,49,16
SWE,Sweden,1852,31,0.23413,47,49,16
SWE,Sweden,1853,31,0.23861,47,49,16
SWE,Sweden,1854,31,0.24973,47,49,16
SWE,Sweden,1855,31,0.23309,48,49,17
SWE,Sweden,1856,32,0.22993,48,49,16
SWE,Sweden,1857,32,0.23698,48,49,16
SWE,Sweden,1858,32,0.25116,48,49,16
SWE,Sweden,1859,32,0.25254,48,49,16
SWE,Sweden,1860,32,0.24996,48,49,16
SWE,Sweden,1861,32,0.23568,48,49,16
SWE,Sweden,1862,32,0.24352,48,49,16
SWE,Sweden,1863,32,0.24558,48,49,16
SWE,Sweden,1864,32,0.2441,48,49,16
SWE,Sweden,1865,32,0.24351,48,49,16
SWE,Sweden,1866,32,0.24699,48,49,16
SWE,Sweden,1867,31,0.23138,48,49,17
SWE,Sweden,1868,31,0.20913,47,49,16
SWE,Sweden,1869,31,0.21491,47,49,16
SWE,Sweden,1870,32,0.22081,47,49,15
SWE,Sweden,1871,32,0.23194,48,49,16
SWE,Sweden,1872,32,0.2313,48,49,16
SWE,Sweden,1873,32,0.23667,48,49,16
SWE,Sweden,1874,31,0.24182,48,49,17
SWE,Sweden,1875,31,0.2435,48,49,17
SWE,Sweden,1876,31,0.23762,48,49,17
SWE,Sweden,1877,31,0.24175,48,49,17
SWE,Sweden,1878,31,0.23324,48,49,17
SWE,Sweden,1879,31,0.23902,48,49,17
SWE,Sweden,1880,32,0.23033,48,49,16
SWE,Sweden,1881,31,0.22986,47,49,16
SWE,Sweden,1882,31,0.22883,48,49,17
SWE,Sweden,1883,31,0.22332,47,49,16
SWE,Sweden,1884,32,0.22963,47,49,15
SWE,Sweden,1885,31,0.22831,47,49,16
SWE,Sweden,1886,31,0.23248,47,49,16
SWE,Sweden,1887,31,0.22656,47,49,16
SWE,Sweden,1888,31,0.22341,47,49,16
SWE,Sweden,1889,31,0.21508,47,49,16
SWE,Sweden,1890,31,0.21594,47,49,16
SWE,Sweden,1891,30,0.22118,48,49,18
SWE,Sweden,1892,30,0.21077,47,49,17
SWE,Sweden,1893,32,0.21323,47,49,15
SWE,Sweden,1894,30,0.2104,47,49,17
SWE,Sweden,1895,31,0.21421,47,49,16
SWE,Sweden,1896,31,0.20946,47,48,16
SWE,Sweden,1897,30,0.20547,47,49,17
SWE,Sweden,1898,32,0.20819,47,49,15
SWE,Sweden,1899,29,0.20402,47,49,18
SWE,Sweden,1900,28,0.20742,47,49,19
SWE,Sweden,1901,29,0.2106,47,49,18
SWE,Sweden,1902,29,0.20264,47,48,18
SWE,Sweden,1903,29,0.19938,47,49,18
SWE,Sweden,1904,31,0.19696,47,48,16
SWE,Sweden,1905,30,0.19698,47,48,17
SWE,Sweden,1906,30,0.19862,47,48,17
SWE,Sweden,1907,28,0.19489,47,48,19
SWE,Sweden,1908,29,0.19452,47,48,18
SWE,Sweden,1909,28,0.19381,47,48,19
SWE,Sweden,1910,28,0.18346,47,48,19
SWE,Sweden,1911,28,0.17744,47,48,19
SWE,Sweden,1912,28,0.17171,47,48,19
SWE,Sweden,1913,28,0.16957,46,48,18
SWE,Sweden,1914,28,0.16546,47,48,19
SWE,Sweden,1915,27,0.15315,46,48,19
SWE,Sweden,1916,28,0.15202,46,48,18
SWE,Sweden,1917,29,0.14905,46,48,17
SWE,Sweden,1918,29,0.14395,46,48,17
SWE,Sweden,1919,27,0.14275,46,48,19
SWE,Sweden,1920,28,0.1659,46,48,18
SWE,Sweden,1921,29,0.15182,46,48,17
SWE,Sweden,1922,27,0.13673,46,48,19
SWE,Sweden,1923,29,0.13219,46,48,17
SWE,Sweden,1924,28,0.12502,46,48,18
SWE,Sweden,1925,27,0.12456,46,48,19
SWE,Sweden,1926,28,0.11578,46,48,18
SWE,Sweden,1927,27,0.11016,46,48,19
SWE,Sweden,1928,26,0.10821,46,47,20
SWE,Sweden,1929,28,0.10212,45,47,17
SWE,Sweden,1930,26,0.10283,45,47,19
SWE,Sweden,1931,27,0.09941,45,47,18
SWE,Sweden,1932,27,0.09718,45,47,18
SWE,Sweden,1933,27,0.09319,45,47,18
SWE,Sweden,1934,26,0.09034,45,47,19
SWE,Sweden,1935,27,0.09132,45,47,18
SWE,Sweden,1936,26,0.09543,45,47,19
SWE,Sweden,1937,26,0.09651,45,47,19
SWE,Sweden,1938,26,0.10312,45,47,19
SWE,Sweden,1939,27,0.10505,45,47,18
SWE,Sweden,1940,26,0.10778,45,47,19
SWE,Sweden,1941,26,0.11188,44,46,18
SWE,Sweden,1942,28,0.128,45,46,17
SWE,Sweden,1943,27,0.14035,45,47,18
SWE,Sweden,1944,25,0.15105,45,47,20
SWE,Sweden,1945,26,0.15258,45,46,19
SWE,Sweden,1946,26,0.14916,45,47,19
SWE,Sweden,1947,25,0.14557,45,47,20
SWE,Sweden,1948,25,0.14572,44,47,19
SWE,Sweden,1949,26,0.14275,44,47,18
SWE,Sweden,1950,25,0.13581,44,47,19
SWE,Sweden,1951,25,0.13406,44,46,19
SWE,Sweden,1952,25,0.13894,44,46,19
SWE,Sweden,1953,25,0.14,44,46,19
SWE,Sweden,1954,24,0.13681,44,46,20
SWE,Sweden,1955,23,0.14562,44,46,21
SWE,Sweden,1956,25,0.14881,44,46,19
SWE,Sweden,1957,24,0.151,44,46,20
SWE,Sweden,1958,25,0.15243,43,46,18
SWE,Sweden,1959,25,0.15418,43,46,18
SWE,Sweden,1960,25,0.15125,43,46,18
SWE,Sweden,1961,24,0.15545,43,46,19
SWE,Sweden,1962,24,0.15756,43,45,19
SWE,Sweden,1963,25,0.16618,43,45,18
SWE,Sweden,1964,25,0.17609,43,45,18
SWE,Sweden,1965,25,0.17142,43,45,18
SWE,Sweden,1966,25,0.16716,42,45,17
SWE,Sweden,1967,25,0.16312,43,45,18
SWE,Sweden,1968,25,0.14846,42,44,17
SWE,Sweden,1969,25,0.14315,42,45,17
SWE,Sweden,1970,25,0.14234,42,45,17
SWE,Sweden,1971,25,0.15155,42,44,17
SWE,Sweden,1972,24,0.147,42,44,18
SWE,Sweden,1973,25,0.14571,41,44,16
SWE,Sweden,1974,25,0.14505,41,44,16
SWE,Sweden,1975,25,0.14274,41,44,16
SWE,Sweden,1976,25,0.13508,40,44,15
SWE,Sweden,1977,25,0.13188,40,43,15
SWE,Sweden,1978,25,0.12753,40,43,15
SWE,Sweden,1979,26,0.13068,41,43,15
SWE,Sweden,1980,26,0.13166,41,44,15
SWE,Sweden,1981,26,0.12616,41,44,15
SWE,Sweden,1982,26,0.1262,41,44,15
SWE,Sweden,1983,26,0.12541,41,44,15
SWE,Sweden,1984,26,0.13187,41,44,15
SWE,Sweden,1985,27,0.13728,41,44,14
SWE,Sweden,1986,26,0.14121,41,44,15
SWE,Sweden,1987,28,0.14469,41,44,13
SWE,Sweden,1988,27,0.15256,41,44,14
SWE,Sweden,1989,28,0.15533,42,44,14
SWE,Sweden,1990,27,0.16223,42,44,15
SWE,Sweden,1991,27,0.16107,42,44,15
SWE,Sweden,1992,27,0.15493,42,44,15
SWE,Sweden,1993,28,0.14971,42,44,14
SWE,Sweden,1994,28,0.14671,42,44,14
SWE,Sweden,1995,28,0.13361,42,44,14
SWE,Sweden,1996,28,0.12086,42,44,14
SWE,Sweden,1997,28,0.1203,42,44,14
SWE,Sweden,1998,29,0.11828,42,44,13
SWE,Sweden,1999,29,0.11726,42,44,13
SWE,Sweden,2000,29,0.12161,42,44,13
SWE,Sweden,2001,30,0.12158,42,44,12
SWE,Sweden,2002,30,0.13288,42,45,12
SWE,Sweden,2003,30,0.13812,42,45,12
SWE,Sweden,2004,30,0.13886,43,44,13
SWE,Sweden,2005,30,0.14282,43,45,13
SWE,Sweden,2006,31,0.14631,43,44,12
SWE,Sweden,2007,31,0.14538,43,45,12
SWE,Sweden,2008,30,0.14703,43,45,13
SWE,Sweden,2009,30,0.14798,43,45,13
SWE,Sweden,2010,31,0.15244,43,45,12
SWE,Sweden,2011,31,0.14209,43,45,12
SWE,Sweden,2012,31,0.1456,43,46,12
SWE,Sweden,2013,30,0.14173,43,45,13
SWE,Sweden,2014,30,0.14012,43,45,13
SWE,Sweden,2015,30,0.13893,43,46,13
SWE,Sweden,2016,30,0.13961,43,46,13
SWE,Sweden,2017,31,0.1334,43,46,12
SWE,Sweden,2018,31,0.1311,43,46,12
SWE,Sweden,2019,31,0.12867,43,46,12
SWE,Sweden,2020,31,0.12712,43,46,12
SWE,Sweden,2021,31,0.13269,43,46,12
SWE,Sweden,2022,31,0.11749,43,46,12
SWE,Sweden,2023,31,0.11746,43,46,12
SWE,Sweden,2024,31,0.11711,43,46,12
TWN,Taiwan,1947,26,0.28156,47,49,21
TWN,Taiwan,1948,25,0.29035,47,49,22
TWN,Taiwan,1949,25,0.2971,48,49,23
TWN,Taiwan,1950,25,0.30503,48,49,23
TWN,Taiwan,1951,27,0.35696,48,49,21
TWN,Taiwan,1952,25,0.35273,48,49,23
TWN,Taiwan,1953,25,0.34464,48,49,23
TWN,Taiwan,1954,25,0.34124,48,49,23
TWN,Taiwan,1955,25,0.35018,48,49,23
TWN,Taiwan,1956,25,0.34524,48,49,23
TWN,Taiwan,1957,26,0.33059,47,49,21
TWN,Taiwan,1958,26,0.34007,47,49,21
TWN,Taiwan,1959,25,0.34175,47,49,22
TWN,Taiwan,1960,26,0.34259,47,48,21
TWN,Taiwan,1961,26,0.35323,47,48,21
TWN,Taiwan,1962,25,0.35213,47,48,22
TWN,Taiwan,1963,25,0.35131,47,48,22
TWN,Taiwan,1964,25,0.35466,46,48,21
TWN,Taiwan,1965,25,0.35276,46,48,21
TWN,Taiwan,1966,25,0.3588,46,48,21
TWN,Taiwan,1967,25,0.32775,45,47,20
TWN,Taiwan,1968,25,0.34211,45,47,20
TWN,Taiwan,1969,25,0.33041,45,47,20
TWN,Taiwan,1970,25,0.32353,44,47,19
TWN,Taiwan,1971,25,0.30711,44,46,19
TWN,Taiwan,1972,25,0.28673,43,46,18
TWN,Taiwan,1973,25,0.28236,43,46,18
TWN,Taiwan,1974,25,0.26141,43,45,18
TWN,Taiwan,1975,25,0.24841,42,44,17
TWN,Taiwan,1976,24,0.28937,42,50,18
TWN,Taiwan,1977,25,0.25425,42,45,17
TWN,Taiwan,1978,25,0.25854,41,45,16
TWN,Taiwan,1979,24,0.26079,41,44,17
TWN,Taiwan,1980,25,0.24437999999999999,40,45,15
TWN,Taiwan,1981,25,0.2388,40,44,15
TWN,Taiwan,1982,25,0.22053,40,44,15
TWN,Taiwan,1983,24,0.20809,39,44,15
TWN,Taiwan,1984,25,0.20322,39,43,14
TWN,Taiwan,1985,25,0.18611,38,43,13
TWN,Taiwan,1986,25,0.16233,38,43,13
TWN,Taiwan,1987,25,0.16862,38,42,13
TWN,Taiwan,1988,26,0.18311,38,42,12
TWN,Taiwan,1989,26,0.1595,39,42,13
TWN,Taiwan,1990,26,0.17413,39,42,13
TWN,Taiwan,1991,26,0.16025,39,42,13
TWN,Taiwan,1992,27,0.15965,39,42,12
TWN,Taiwan,1993,27,0.15773,39,42,12
TWN,Taiwan,1994,27,0.15867,39,43,12
TWN,Taiwan,1995,27,0.16163,40,42,13
TWN,Taiwan,1996,27,0.15703,40,43,13
TWN,Taiwan,1997,27,0.15603,40,43,13
TWN,Taiwan,1998,27,0.12302,40,43,13
TWN,Taiwan,1999,28,0.13654,40,43,12
TWN,Taiwan,2000,28,0.1419,40,43,12
TWN,Taiwan,2001,28,0.11601,40,43,12
TWN,Taiwan,2002,28,0.11316,40,43,12
TWN,Taiwan,2003,28,0.1028,40,43,12
TWN,Taiwan,2004,28,0.09616,40,43,12
TWN,Taiwan,2005,28,0.09219,40,43,12
TWN,Taiwan,2006,29,0.08835,40,43,11
TWN,Taiwan,2007,30,0.09063,40,43,10
TWN,Taiwan,2008,30,0.08583,40,43,10
TWN,Taiwan,2009,30,0.0865,40,43,10
TWN,Taiwan,2010,31,0.07204,41,43,10
TWN,Taiwan,2011,31,0.09015,41,43,10
TWN,Taiwan,2012,31,0.10719,41,43,10
TWN,Taiwan,2013,32,0.08542,41,44,9
TWN,Taiwan,2014,31,0.09738,42,44,11
TWN,Taiwan,2015,32,0.09604,42,44,10
TWN,Taiwan,2016,31,0.0948,42,44,11
TWN,Taiwan,2017,31,0.09033,42,44,11
TWN,Taiwan,2018,31,0.08559,42,45,11
TWN,Taiwan,2019,32,0.08395,42,44,10
TWN,Taiwan,2020,31,0.07761,42,45,11
TWN,Taiwan,2021,32,0.07867,42,45,10
TWN,Taiwan,2022,32,0.06831,42,45,10
TWN,Taiwan,2023,32,0.06604,42,45,10
TWN,Taiwan,2024,32,0.06738,42,46,10
UKR,Ukraine,1959,24,0.17546,43,47,19
UKR,Ukraine,1960,24,0.16732,43,46,19
UKR,Ukraine,1961,24,0.1614,43,46,19
UKR,Ukraine,1962,24,0.16056,43,46,19
UKR,Ukraine,1963,24,0.16179,43,46,19
UKR,Ukraine,1964,24,0.15818,43,46,19
UKR,Ukraine,1965,23,0.15282,43,46,20
UKR,Ukraine,1966,23,0.16297,43,46,20
UKR,Ukraine,1967,23,0.1676,42,46,19
UKR,Ukraine,1968,22,0.16741,42,46,20
UKR,Ukraine,1969,22,0.17106,42,46,20
UKR,Ukraine,1970,22,0.18108,42,45,20
UKR,Ukraine,1971,22,0.18551,42,45,20
UKR,Ukraine,1972,22,0.18569,42,45,20
UKR,Ukraine,1973,22,0.17339,42,45,20
UKR,Ukraine,1974,22,0.17618,42,44,20
UKR,Ukraine,1975,22,0.17527,42,45,20
UKR,Ukraine,1976,22,0.17715,42,44,20
UKR,Ukraine,1977,22,0.16873,42,45,20
UKR,Ukraine,1978,21,0.17934,41,45,20
UKR,Ukraine,1979,21,0.18208,41,45,20
UKR,Ukraine,1980,21,0.18487,41,44,20
UKR,Ukraine,1981,21,0.17732,41,44,20
UKR,Ukraine,1982,21,0.18364,41,44,20
UKR,Ukraine,1983,21,0.19199,41,44,20
UKR,Ukraine,1984,21,0.1942,41,44,20
UKR,Ukraine,1985,21,0.18873,41,44,20
UKR,Ukraine,1986,21,0.19288,41,44,20
UKR,Ukraine,1987,21,0.19348,41,44,20
UKR,Ukraine,1988,21,0.19764,41,44,20
UKR,Ukraine,1989,20,0.1842,40,44,20
UKR,Ukraine,1990,21,0.18545,40,43,19
UKR,Ukraine,1991,20,0.18009,40,43,20
UKR,Ukraine,1992,20,0.16926,40,43,20
UKR,Ukraine,1993,20,0.15432,39,43,19
UKR,Ukraine,1994,20,0.14827,39,43,19
UKR,Ukraine,1995,20,0.13885,39,43,19
UKR,Ukraine,1996,20,0.1317,38,43,18
UKR,Ukraine,1997,20,0.12086,39,42,19
UKR,Ukraine,1998,20,0.11449,39,43,19
UKR,Ukraine,1999,21,0.10575,38,43,17
UKR,Ukraine,2000,21,0.10233,38,43,17
UKR,Ukraine,2001,21,0.09612,38,42,17
UKR,Ukraine,2002,22,0.09507,39,42,17
UKR,Ukraine,2003,21,0.09598,39,42,18
UKR,Ukraine,2004,22,0.09899,39,43,17
UKR,Ukraine,2005,23,0.09286,39,43,16
UKR,Ukraine,2006,23,0.09746,40,43,17
UKR,Ukraine,2007,24,0.09734,40,43,16
UKR,Ukraine,2008,24,0.10335,40,43,16
UKR,Ukraine,2009,24,0.10121,41,43,17
UKR,Ukraine,2010,24,0.09875,41,44,17
UKR,Ukraine,2011,24,0.09982,41,44,17
UKR,Ukraine,2012,24,0.10566,41,44,17
UKR,Ukraine,2013,25,0.10377,41,44,16
UKR,Ukraine,2014,24,0.0993,42,45,18
UKR,Ukraine,2015,24,0.1018,42,45,18
UKR,Ukraine,2016,24,0.09816,42,45,18
UKR,Ukraine,2017,25,0.0912,42,45,17
UKR,Ukraine,2018,25,0.08562,42,45,17
UKR,Ukraine,2019,25,0.08104,42,45,17
UKR,Ukraine,2020,25,0.08051,42,45,17
UKR,Ukraine,2021,25,0.07607,42,45,17
USA,United States of America,1917,23,0.1855,46,48,23
USA,United States of America,1918,23,0.1842,47,49,24
USA,United States of America,1919,24,0.1639,46,48,22
USA,United States of America,1920,23,0.1794,46,48,23
USA,United States of America,1921,23,0.1834,46,48,23
USA,United States of America,1922,24,0.1732,46,48,22
USA,United States of America,1923,23,0.1732,46,48,23
USA,United States of America,1924,23,0.1761,46,48,23
USA,United States of America,1925,23,0.1693,46,48,23
USA,United States of America,1926,23,0.1648,46,48,23
USA,United States of America,1927,23,0.1596,46,48,23
USA,United States of America,1928,23,0.1508,46,48,23
USA,United States of America,1929,23,0.1441,45,48,22
USA,United States of America,1930,23,0.1441,45,48,22
USA,United States of America,1931,23,0.1363,45,48,22
USA,United States of America,1932,23,0.1319,45,48,22
USA,United States of America,1933,23,0.11785,45,47,22
USA,United States of America,1934,24,0.12208,44,47,20
USA,United States of America,1935,23,0.12022,44,47,21
USA,United States of America,1936,23,0.12143,44,47,21
USA,United States of America,1937,23,0.12675,44,47,21
USA,United States of America,1938,23,0.1311,44,46,21
USA,United States of America,1939,24,0.12732,44,47,20
USA,United States of America,1940,24,0.13303,44,46,20
USA,United States of America,1941,24,0.14361,43,46,19
USA,United States of America,1942,24,0.16492,43,46,19
USA,United States of America,1943,24,0.16669,43,46,19
USA,United States of America,1944,24,0.15591,43,46,19
USA,United States of America,1945,24,0.14542,43,46,19
USA,United States of America,1946,23,0.18849,44,46,21
USA,United States of America,1947,23,0.21482,44,46,21
USA,United States of America,1948,23,0.20368,44,46,21
USA,United States of America,1949,23,0.20196,44,46,21
USA,United States of America,1950,23,0.20139,43,46,20
USA,United States of America,1951,23,0.2145,44,46,21
USA,United States of America,1952,22,0.22457,44,46,22
USA,United States of America,1953,23,0.2318,43,46,20
USA,United States of America,1954,22,0.24136,44,46,22
USA,United States of America,1955,22,0.24862,44,46,22
USA,United States of America,1956,22,0.26123,44,46,22
USA,United States of America,1957,22,0.26932,44,46,22
USA,United States of America,1958,22,0.26604,44,46,22
