code,country,birth_year,crossed,cross_age,max_obs_age,final_ccfr,status
GRC,Greece,1956,FALSE,NA,50,1.99781,never
GRC,Greece,1957,FALSE,NA,50,1.9835299999999996,never
GRC,Greece,1958,FALSE,NA,50,1.9675700000000007,never
GRC,Greece,1959,FALSE,NA,50,1.9504700000000006,never
GRC,Greece,1960,FALSE,NA,49,1.9323,never
GRC,Greece,1961,FALSE,NA,48,1.91155,never
GRC,Greece,1962,FALSE,NA,47,1.8859800000000002,never
GRC,Greece,1963,FALSE,NA,46,1.8566400000000003,never
GRC,Greece,1964,FALSE,NA,45,1.8237999999999999,never
GRC,Greece,1965,FALSE,NA,44,1.78897,never
GRC,Greece,1966,FALSE,NA,43,1.7482899999999997,censored
GRC,Greece,1967,FALSE,NA,42,1.7106599999999998,censored
GRC,Greece,1968,FALSE,NA,41,1.6708500000000004,censored
GRC,Greece,1969,FALSE,NA,40,1.62307,censored
GRC,Greece,1970,FALSE,NA,39,1.5661100000000001,censored
GRC,Greece,1971,FALSE,NA,38,1.50155,censored
GRC,Greece,1972,FALSE,NA,37,1.4269800000000001,censored
GRC,Greece,1973,FALSE,NA,36,1.34242,censored
GRC,Greece,1974,FALSE,NA,35,1.25224,censored
GRC,Greece,1975,FALSE,NA,34,1.15567,censored
GRC,Greece,1976,FALSE,NA,33,1.05088,censored
GRC,Greece,1977,FALSE,NA,32,0.9368799999999999,censored
GRC,Greece,1978,FALSE,NA,31,0.8241200000000001,censored
GRC,Greece,1979,FALSE,NA,30,0.71008,censored
GRC,Greece,1980,FALSE,NA,29,0.59708,censored
GRC,Greece,1981,FALSE,NA,28,0.49358,censored
GRC,Greece,1982,FALSE,NA,27,0.40352,censored
GRC,Greece,1983,FALSE,NA,26,0.32859,censored
GRC,Greece,1984,FALSE,NA,25,0.26580000000000004,censored
GRC,Greece,1985,FALSE,NA,24,0.21744,censored
GRC,Greece,1986,FALSE,NA,23,0.17071999999999998,censored
GRC,Greece,1987,FALSE,NA,22,0.12468000000000001,censored
GRC,Greece,1988,FALSE,NA,21,0.08571,censored
GRC,Greece,1989,FALSE,NA,20,0.0555,censored
GRC,Greece,1990,FALSE,NA,19,0.03436,censored
GRC,Greece,1991,FALSE,NA,18,0.01994,censored
GRC,Greece,1992,FALSE,NA,17,0.010790000000000001,censored
GRC,Greece,1993,FALSE,NA,16,0.00506,censored
GRC,Greece,1994,FALSE,NA,15,8.6e-4,censored
HRV,Croatia,1935,FALSE,NA,50,2.01312,never
HRV,Croatia,1936,FALSE,NA,50,1.9827300000000005,never
HRV,Croatia,1937,FALSE,NA,50,1.98239,never
HRV,Croatia,1938,FALSE,NA,50,1.9698300000000004,never
HRV,Croatia,1939,FALSE,NA,50,1.9725100000000002,never
HRV,Croatia,1940,FALSE,NA,50,1.9659600000000006,never
HRV,Croatia,1941,FALSE,NA,50,1.9524500000000005,never
HRV,Croatia,1942,FALSE,NA,50,1.9221700000000002,never
HRV,Croatia,1943,FALSE,NA,50,1.9166899999999998,never
HRV,Croatia,1944,FALSE,NA,50,1.86508,never
HRV,Croatia,1945,FALSE,NA,50,1.7589500000000005,never
HRV,Croatia,1946,FALSE,NA,55,1.7999199999999997,never
HRV,Croatia,1947,FALSE,NA,55,1.8635500000000003,never
HRV,Croatia,1948,FALSE,NA,55,1.8996800000000005,never
HRV,Croatia,1949,FALSE,NA,55,1.8647400000000005,never
HRV,Croatia,1950,FALSE,NA,55,1.8856,never
HRV,Croatia,1951,FALSE,NA,55,1.84466,never
HRV,Croatia,1952,FALSE,NA,55,1.85427,never
HRV,Croatia,1953,FALSE,NA,55,1.8716200000000005,never
HRV,Croatia,1954,FALSE,NA,55,1.9063799999999995,never
HRV,Croatia,1955,FALSE,NA,55,1.9098400000000004,never
HRV,Croatia,1956,FALSE,NA,55,1.9517499999999999,never
HRV,Croatia,1957,FALSE,NA,55,1.94327,never
HRV,Croatia,1958,FALSE,NA,55,1.9564700000000006,never
HRV,Croatia,1959,FALSE,NA,55,1.9757399999999998,never
HRV,Croatia,1960,FALSE,NA,55,1.9898399999999996,never
HRV,Croatia,1961,FALSE,NA,55,1.9802100000000002,never
HRV,Croatia,1962,FALSE,NA,55,1.9773999999999996,never
HRV,Croatia,1963,FALSE,NA,55,1.9522599999999999,never
HRV,Croatia,1964,FALSE,NA,55,1.9273,never
HRV,Croatia,1965,FALSE,NA,55,1.9041200000000005,never
HRV,Croatia,1966,FALSE,NA,55,1.8852699999999996,never
HRV,Croatia,1967,FALSE,NA,55,1.85585,never
HRV,Croatia,1968,FALSE,NA,55,1.8202500000000004,never
HRV,Croatia,1969,FALSE,NA,55,1.7909200000000005,never
HRV,Croatia,1970,FALSE,NA,54,1.7531599999999998,never
HRV,Croatia,1971,FALSE,NA,53,1.74632,never
HRV,Croatia,1972,FALSE,NA,52,1.73894,never
HRV,Croatia,1973,FALSE,NA,51,1.7270999999999994,never
HRV,Croatia,1974,FALSE,NA,50,1.72197,never
HRV,Croatia,1975,FALSE,NA,49,1.7303000000000002,never
HRV,Croatia,1976,FALSE,NA,48,1.74751,never
HRV,Croatia,1977,FALSE,NA,47,1.7323000000000002,never
HRV,Croatia,1978,FALSE,NA,46,1.7460799999999996,never
HRV,Croatia,1979,FALSE,NA,45,1.7442199999999999,never
HRV,Croatia,1980,FALSE,NA,44,1.7343099999999998,never
HRV,Croatia,1981,FALSE,NA,43,1.7354600000000002,censored
HRV,Croatia,1982,FALSE,NA,42,1.72881,censored
HRV,Croatia,1983,FALSE,NA,41,1.68794,censored
HRV,Croatia,1984,FALSE,NA,40,1.6599599999999999,censored
HRV,Croatia,1985,FALSE,NA,39,1.62077,censored
HRV,Croatia,1986,FALSE,NA,38,1.5806699999999998,censored
HRV,Croatia,1987,FALSE,NA,37,1.50227,censored
HRV,Croatia,1988,FALSE,NA,36,1.4131399999999996,censored
HRV,Croatia,1989,FALSE,NA,35,1.3211400000000002,censored
HRV,Croatia,1990,FALSE,NA,34,1.2113199999999997,censored
HRV,Croatia,1991,FALSE,NA,33,1.0855700000000001,censored
HRV,Croatia,1992,FALSE,NA,32,1.01332,censored
HRV,Croatia,1993,FALSE,NA,31,0.87431,censored
HRV,Croatia,1994,FALSE,NA,30,0.73784,censored
HRV,Croatia,1995,FALSE,NA,29,0.6152,censored
HRV,Croatia,1996,FALSE,NA,28,0.5083700000000001,censored
HRV,Croatia,1997,FALSE,NA,27,0.40143000000000006,censored
HRV,Croatia,1998,FALSE,NA,26,0.32905999999999996,censored
HRV,Croatia,1999,FALSE,NA,25,0.24757,censored
HRV,Croatia,2000,FALSE,NA,24,0.18283000000000002,censored
HRV,Croatia,2001,FALSE,NA,23,0.12926,censored
HRV,Croatia,2002,FALSE,NA,22,0.08838,censored
HRV,Croatia,2003,FALSE,NA,21,0.05699,censored
HRV,Croatia,2004,FALSE,NA,20,0.03419,censored
HRV,Croatia,2005,FALSE,NA,19,0.01815,censored
HRV,Croatia,2006,FALSE,NA,18,0.01022,censored
HRV,Croatia,2007,FALSE,NA,17,0.00384,censored
HRV,Croatia,2008,FALSE,NA,16,0.0012499999999999998,censored
HRV,Croatia,2009,FALSE,NA,15,1e-4,censored
HRV,Croatia,2010,FALSE,NA,14,0,censored
HRV,Croatia,2011,FALSE,NA,13,0,censored
HUN,Hungary,1932,TRUE,43,55,2.057740000000001,crossed
HUN,Hungary,1933,TRUE,43,55,2.054190000000001,crossed
HUN,Hungary,1934,FALSE,NA,55,2.03397,never
HUN,Hungary,1935,FALSE,NA,55,1.981835000000001,never
HUN,Hungary,1936,FALSE,NA,55,1.9816600000000004,never
HUN,Hungary,1937,FALSE,NA,55,1.9836599999999995,never
HUN,Hungary,1938,FALSE,NA,55,1.9564499999999996,never
HUN,Hungary,1939,FALSE,NA,55,1.94372,never
HUN,Hungary,1940,FALSE,NA,55,1.94932,never
HUN,Hungary,1941,FALSE,NA,55,1.8983900000000002,never
HUN,Hungary,1942,FALSE,NA,55,1.9162800000000002,never
HUN,Hungary,1943,FALSE,NA,55,1.9092,never
HUN,Hungary,1944,FALSE,NA,55,1.9300299999999997,never
HUN,Hungary,1945,FALSE,NA,55,1.8974900000000001,never
HUN,Hungary,1946,FALSE,NA,55,1.9202199999999996,never
HUN,Hungary,1947,FALSE,NA,55,1.9099299999999997,never
HUN,Hungary,1948,FALSE,NA,55,1.94372,never
HUN,Hungary,1949,FALSE,NA,55,1.9575299999999993,never
HUN,Hungary,1950,FALSE,NA,55,1.9709999999999994,never
HUN,Hungary,1951,FALSE,NA,55,1.9648600000000005,never
HUN,Hungary,1952,FALSE,NA,55,1.9739300000000002,never
HUN,Hungary,1953,FALSE,NA,55,1.9390399999999999,never
HUN,Hungary,1954,FALSE,NA,55,1.92741,never
HUN,Hungary,1955,FALSE,NA,55,1.9459699999999995,never
HUN,Hungary,1956,FALSE,NA,55,1.9613100000000003,never
HUN,Hungary,1957,FALSE,NA,55,2.0038300000000002,never
HUN,Hungary,1958,FALSE,NA,55,2.0171300000000003,never
HUN,Hungary,1959,FALSE,NA,55,2.01998,never
HUN,Hungary,1960,FALSE,NA,55,2.0327100000000007,never
HUN,Hungary,1961,FALSE,NA,55,2.02446,never
HUN,Hungary,1962,FALSE,NA,55,2.04928,never
HUN,Hungary,1963,FALSE,NA,55,2.02478,never
HUN,Hungary,1964,FALSE,NA,55,2.0109500000000002,never
HUN,Hungary,1965,FALSE,NA,55,2.00056,never
HUN,Hungary,1966,FALSE,NA,54,1.9929700000000004,never
HUN,Hungary,1967,FALSE,NA,53,1.9655499999999997,never
HUN,Hungary,1968,FALSE,NA,52,1.94689,never
HUN,Hungary,1969,FALSE,NA,51,1.91842,never
HUN,Hungary,1970,FALSE,NA,50,1.8876300000000001,never
HUN,Hungary,1971,FALSE,NA,49,1.8535999999999995,never
HUN,Hungary,1972,FALSE,NA,49,1.82265,never
HUN,Hungary,1973,FALSE,NA,49,1.7872299999999997,never
HUN,Hungary,1974,FALSE,NA,49,1.7651500000000002,never
HUN,Hungary,1975,FALSE,NA,49,1.6988599999999998,never
HUN,Hungary,1976,FALSE,NA,48,1.6864999999999997,never
HUN,Hungary,1977,FALSE,NA,47,1.6548399999999996,never
HUN,Hungary,1978,FALSE,NA,46,1.6318000000000001,never
HUN,Hungary,1979,FALSE,NA,45,1.5962999999999996,never
HUN,Hungary,1980,FALSE,NA,44,1.5578600000000002,never
HUN,Hungary,1981,FALSE,NA,43,1.5298399999999999,censored
HUN,Hungary,1982,FALSE,NA,42,1.5073600000000003,censored
HUN,Hungary,1983,FALSE,NA,41,1.46746,censored
HUN,Hungary,1984,FALSE,NA,40,1.4316,censored
HUN,Hungary,1985,FALSE,NA,39,1.3956399999999998,censored
HUN,Hungary,1986,FALSE,NA,38,1.33913,censored
HUN,Hungary,1987,FALSE,NA,37,1.2927,censored
HUN,Hungary,1988,FALSE,NA,36,1.22975,censored
HUN,Hungary,1989,FALSE,NA,35,1.1479399999999997,censored
HUN,Hungary,1990,FALSE,NA,34,1.07399,censored
HUN,Hungary,1991,FALSE,NA,33,0.9973,censored
HUN,Hungary,1992,FALSE,NA,32,0.91501999999999994,censored
HUN,Hungary,1993,FALSE,NA,31,0.8272200000000001,censored
HUN,Hungary,1994,FALSE,NA,30,0.74913,censored
HUN,Hungary,1995,FALSE,NA,29,0.6643100000000001,censored
HUN,Hungary,1996,FALSE,NA,28,0.57865,censored
HUN,Hungary,1997,FALSE,NA,27,0.51603,censored
HUN,Hungary,1998,FALSE,NA,26,0.44633,censored
HUN,Hungary,1999,FALSE,NA,25,0.36502,censored
HUN,Hungary,2000,FALSE,NA,24,0.29605000000000004,censored
HUN,Hungary,2001,FALSE,NA,23,0.23448000000000002,censored
HUN,Hungary,2002,FALSE,NA,22,0.17474,censored
HUN,Hungary,2003,FALSE,NA,21,0.1236,censored
HUN,Hungary,2004,FALSE,NA,20,0.08515,censored
HUN,Hungary,2005,FALSE,NA,19,0.0543,censored
HUN,Hungary,2006,FALSE,NA,18,0.03084,censored
HUN,Hungary,2007,FALSE,NA,17,0.01422,censored
HUN,Hungary,2008,FALSE,NA,16,0.00475,censored
IRL,Ireland,1940,TRUE,31,55,3.4279599999999992,crossed
IRL,Ireland,1941,TRUE,32,55,3.2523899999999997,crossed
IRL,Ireland,1942,TRUE,32,55,3.267749999999999,crossed
IRL,Ireland,1943,TRUE,31,55,3.36668,crossed
IRL,Ireland,1944,TRUE,31,55,3.256519999999999,crossed
IRL,Ireland,1945,TRUE,32,55,3.2128599999999996,crossed
IRL,Ireland,1946,TRUE,32,55,3.178520000000001,crossed
IRL,Ireland,1947,TRUE,31,55,3.18771,crossed
IRL,Ireland,1948,TRUE,31,55,3.1309400000000003,crossed
IRL,Ireland,1949,TRUE,32,55,3.04839,crossed
IRL,Ireland,1950,TRUE,32,55,2.99086,crossed
IRL,Ireland,1951,TRUE,32,55,2.89406,crossed
IRL,Ireland,1952,TRUE,32,55,2.8565699999999996,crossed
IRL,Ireland,1953,TRUE,32,55,2.8630199999999997,crossed
IRL,Ireland,1954,TRUE,33,55,2.7199500000000008,crossed
IRL,Ireland,1955,TRUE,33,55,2.7263699999999997,crossed
IRL,Ireland,1956,TRUE,34,55,2.6024299999999996,crossed
IRL,Ireland,1957,TRUE,34,55,2.556749999999999,crossed
IRL,Ireland,1958,TRUE,34,55,2.5142999999999995,crossed
IRL,Ireland,1959,TRUE,35,55,2.4596099999999996,crossed
IRL,Ireland,1960,TRUE,36,55,2.4336700000000002,crossed
IRL,Ireland,1961,TRUE,36,55,2.3885800000000015,crossed
IRL,Ireland,1962,TRUE,37,55,2.30748,crossed
IRL,Ireland,1963,TRUE,38,55,2.3133600000000003,crossed
IRL,Ireland,1964,TRUE,38,55,2.25148,crossed
IRL,Ireland,1965,TRUE,39,55,2.23205,crossed
IRL,Ireland,1966,TRUE,40,55,2.1832300000000004,crossed
IRL,Ireland,1967,TRUE,40,55,2.1692900000000006,crossed
IRL,Ireland,1968,TRUE,40,54,2.1804200000000002,crossed
IRL,Ireland,1969,TRUE,41,53,2.164140000000001,crossed
IRL,Ireland,1970,TRUE,41,52,2.1289000000000002,crossed
IRL,Ireland,1971,TRUE,42,51,2.10637,crossed
IRL,Ireland,1972,TRUE,42,50,2.09636,crossed
IRL,Ireland,1973,TRUE,42,49,2.1065,crossed
IRL,Ireland,1974,TRUE,43,49,2.0837000000000003,crossed
IRL,Ireland,1975,TRUE,44,48,2.06874,crossed
IRL,Ireland,1976,FALSE,NA,47,2.0402300000000007,never
IRL,Ireland,1977,FALSE,NA,46,2.0436300000000003,never
IRL,Ireland,1978,FALSE,NA,45,2.01934,never
IRL,Ireland,1979,FALSE,NA,44,2.01807,never
IRL,Ireland,1980,FALSE,NA,43,1.9866599999999999,censored
IRL,Ireland,1981,FALSE,NA,42,1.94447,censored
IRL,Ireland,1982,FALSE,NA,41,1.9134499999999997,censored
IRL,Ireland,1983,FALSE,NA,40,1.87142,censored
IRL,Ireland,1984,FALSE,NA,39,1.7958300000000005,censored
IRL,Ireland,1985,FALSE,NA,38,1.6636199999999999,censored
IRL,Ireland,1986,FALSE,NA,37,1.5862,censored
IRL,Ireland,1987,FALSE,NA,36,1.47538,censored
IRL,Ireland,1988,FALSE,NA,35,1.31499,censored
IRL,Ireland,1989,FALSE,NA,34,1.14374,censored
IRL,Ireland,1990,FALSE,NA,33,0.99655,censored
IRL,Ireland,1991,FALSE,NA,32,0.8552900000000001,censored
IRL,Ireland,1992,FALSE,NA,31,0.7321700000000001,censored
IRL,Ireland,1993,FALSE,NA,30,0.61,censored
IRL,Ireland,1994,FALSE,NA,29,0.49629,censored
IRL,Ireland,1995,FALSE,NA,28,0.38587,censored
IRL,Ireland,1996,FALSE,NA,27,0.30673999999999996,censored
IRL,Ireland,1997,FALSE,NA,26,0.24097000000000002,censored
IRL,Ireland,1998,FALSE,NA,25,0.19097999999999998,censored
IRL,Ireland,1999,FALSE,NA,24,0.13735,censored
IRL,Ireland,2000,FALSE,NA,23,0.09838000000000001,censored
IRL,Ireland,2001,FALSE,NA,22,0.06734,censored
IRL,Ireland,2002,FALSE,NA,21,0.04105,censored
IRL,Ireland,2003,FALSE,NA,20,0.02511,censored
IRL,Ireland,2004,FALSE,NA,19,0.01057,censored
IRL,Ireland,2005,FALSE,NA,18,0.00486,censored
IRL,Ireland,2006,FALSE,NA,17,0.00165,censored
IRL,Ireland,2007,FALSE,NA,16,5.600000000000001e-4,censored
IRL,Ireland,2008,FALSE,NA,15,9e-5,censored
IRL,Ireland,2009,FALSE,NA,13,0,censored
ISL,Iceland,1838,TRUE,32,50,4.587385000000001,crossed
ISL,Iceland,1839,TRUE,32,50,4.552065,crossed
ISL,Iceland,1840,TRUE,32,50,4.505399999999999,crossed
ISL,Iceland,1841,TRUE,32,50,4.452260000000001,crossed
ISL,Iceland,1842,TRUE,32,50,4.395630000000001,crossed
ISL,Iceland,1843,TRUE,33,50,4.3375900000000005,crossed
ISL,Iceland,1844,TRUE,33,50,4.27844,crossed
ISL,Iceland,1845,TRUE,33,50,4.235459999999999,crossed
ISL,Iceland,1846,TRUE,33,50,4.204100000000001,crossed
ISL,Iceland,1847,TRUE,33,50,4.188510000000001,crossed
ISL,Iceland,1848,TRUE,33,50,4.177809999999999,crossed
ISL,Iceland,1849,TRUE,33,50,4.1503499999999995,crossed
ISL,Iceland,1850,TRUE,33,50,4.09734,crossed
ISL,Iceland,1851,TRUE,33,50,4.02651,crossed
ISL,Iceland,1852,TRUE,33,50,3.9518600000000004,crossed
ISL,Iceland,1853,TRUE,34,50,3.8788899999999997,crossed
ISL,Iceland,1854,TRUE,34,50,3.83496,crossed
ISL,Iceland,1855,TRUE,34,50,3.8130900000000008,crossed
ISL,Iceland,1856,TRUE,34,50,3.8215999999999997,crossed
ISL,Iceland,1857,TRUE,34,50,3.855180000000002,crossed
ISL,Iceland,1858,TRUE,34,50,3.8898799999999993,crossed
ISL,Iceland,1859,TRUE,34,50,3.9248300000000014,crossed
ISL,Iceland,1860,TRUE,33,50,3.9529800000000006,crossed
ISL,Iceland,1861,TRUE,33,50,3.9730399999999997,crossed
ISL,Iceland,1862,TRUE,33,50,3.9736599999999997,crossed
ISL,Iceland,1863,TRUE,33,50,3.9612700000000003,crossed
ISL,Iceland,1864,TRUE,33,50,3.9325899999999994,crossed
ISL,Iceland,1865,TRUE,33,50,3.8964699999999994,crossed
ISL,Iceland,1866,TRUE,33,50,3.8626299999999993,crossed
ISL,Iceland,1867,TRUE,33,50,3.84729,crossed
ISL,Iceland,1868,TRUE,33,50,3.8556999999999997,crossed
ISL,Iceland,1869,TRUE,33,50,3.8800999999999997,crossed
ISL,Iceland,1870,TRUE,33,50,3.9040899999999987,crossed
ISL,Iceland,1871,TRUE,33,50,3.9265499999999998,crossed
ISL,Iceland,1872,TRUE,33,50,3.93938,crossed
ISL,Iceland,1873,TRUE,33,50,3.9442,crossed
ISL,Iceland,1874,TRUE,33,50,3.9376000000000007,crossed
ISL,Iceland,1875,TRUE,33,50,3.91875,crossed
ISL,Iceland,1876,TRUE,33,50,3.8947599999999993,crossed
ISL,Iceland,1877,TRUE,33,50,3.8694200000000003,crossed
ISL,Iceland,1878,TRUE,33,50,3.8472799999999996,crossed
ISL,Iceland,1879,TRUE,33,50,3.82715,crossed
ISL,Iceland,1880,TRUE,33,50,3.808489999999999,crossed
ISL,Iceland,1881,TRUE,33,50,3.784970000000001,crossed
ISL,Iceland,1882,TRUE,33,50,3.7400400000000014,crossed
ISL,Iceland,1883,TRUE,33,50,3.6846399999999995,crossed
ISL,Iceland,1884,TRUE,33,50,3.638369999999999,crossed
ISL,Iceland,1885,TRUE,33,50,3.6108299999999995,crossed
ISL,Iceland,1886,TRUE,33,50,3.6009400000000005,crossed
ISL,Iceland,1887,TRUE,33,50,3.5990199999999994,crossed
ISL,Iceland,1888,TRUE,33,50,3.6036200000000003,crossed
ISL,Iceland,1889,TRUE,33,50,3.6068799999999994,crossed
ISL,Iceland,1890,TRUE,33,50,3.60417,crossed
ISL,Iceland,1891,TRUE,33,50,3.5934899999999996,crossed
ISL,Iceland,1892,TRUE,33,50,3.575249999999999,crossed
ISL,Iceland,1893,TRUE,33,50,3.5465100000000005,crossed
ISL,Iceland,1894,TRUE,33,50,3.5017200000000006,crossed
ISL,Iceland,1895,TRUE,33,50,3.44196,crossed
ISL,Iceland,1896,TRUE,33,50,3.36585,crossed
ISL,Iceland,1897,TRUE,33,50,3.2794300000000005,crossed
ISL,Iceland,1898,TRUE,33,50,3.1837199999999997,crossed
ISL,Iceland,1899,TRUE,33,50,3.09084,crossed
ISL,Iceland,1900,TRUE,34,50,3.0047299999999995,crossed
ISL,Iceland,1901,TRUE,34,50,2.927439999999999,crossed
ISL,Iceland,1902,TRUE,34,50,2.8565499999999995,crossed
ISL,Iceland,1903,TRUE,35,50,2.7930400000000004,crossed
ISL,Iceland,1904,TRUE,36,50,2.7469400000000004,crossed
ISL,Iceland,1905,TRUE,36,55,2.7176400000000003,crossed
ISL,Iceland,1906,TRUE,36,55,2.7050300000000007,crossed
ISL,Iceland,1907,TRUE,36,55,2.70978,crossed
ISL,Iceland,1908,TRUE,36,55,2.7348000000000003,crossed
ISL,Iceland,1909,TRUE,36,55,2.77737,crossed
ISL,Iceland,1910,TRUE,35,55,2.8302999999999994,crossed
ISL,Iceland,1911,TRUE,35,55,2.8865799999999995,crossed
ISL,Iceland,1912,TRUE,34,55,2.9397800000000003,crossed
ISL,Iceland,1913,TRUE,34,55,2.9867900000000005,crossed
ISL,Iceland,1914,TRUE,34,55,3.0286100000000005,crossed
ISL,Iceland,1915,TRUE,33,55,3.064139999999999,crossed
ISL,Iceland,1916,TRUE,33,55,3.1014499999999994,crossed
ISL,Iceland,1917,TRUE,33,55,3.1440399999999995,crossed
ISL,Iceland,1918,TRUE,33,55,3.18238,crossed
ISL,Iceland,1919,TRUE,32,55,3.233799999999999,crossed
ISL,Iceland,1920,TRUE,32,55,3.2821800000000003,crossed
ISL,Iceland,1921,TRUE,32,55,3.3228999999999984,crossed
ISL,Iceland,1922,TRUE,31,55,3.3744500000000004,crossed
ISL,Iceland,1923,TRUE,31,55,3.43084,crossed
ISL,Iceland,1924,TRUE,31,55,3.44314,crossed
ISL,Iceland,1925,TRUE,31,55,3.4421700000000004,crossed
ISL,Iceland,1926,TRUE,30,55,3.46666,crossed
ISL,Iceland,1927,TRUE,30,55,3.4683900000000008,crossed
ISL,Iceland,1928,TRUE,30,55,3.4975699999999996,crossed
ISL,Iceland,1929,TRUE,29,55,3.5437099999999986,crossed
ISL,Iceland,1930,TRUE,29,55,3.6045,crossed
ISL,Iceland,1931,TRUE,29,55,3.57847,crossed
ISL,Iceland,1932,TRUE,28,55,3.6077399999999993,crossed
ISL,Iceland,1933,TRUE,28,55,3.4672699999999996,crossed
ISL,Iceland,1934,TRUE,28,55,3.4806999999999992,crossed
ISL,Iceland,1935,TRUE,28,55,3.4024599999999996,crossed
ISL,Iceland,1936,TRUE,28,55,3.4240799999999996,crossed
ISL,Iceland,1937,TRUE,28,55,3.399120000000001,crossed
ISL,Iceland,1938,TRUE,28,55,3.2795800000000006,crossed
ISL,Iceland,1939,TRUE,28,55,3.21842,crossed
ISL,Iceland,1940,TRUE,28,55,3.0810800000000005,crossed
ISL,Iceland,1941,TRUE,28,55,3.17005,crossed
ISL,Iceland,1942,TRUE,29,55,3.0515100000000004,crossed
ISL,Iceland,1943,TRUE,29,55,3.0066100000000002,crossed
ISL,Iceland,1944,TRUE,29,55,2.9184599999999996,crossed
ISL,Iceland,1945,TRUE,31,55,2.746760000000001,crossed
ISL,Iceland,1946,TRUE,30,55,2.8033200000000003,crossed
ISL,Iceland,1947,TRUE,30,55,2.792379999999999,crossed
ISL,Iceland,1948,TRUE,30,55,2.7672100000000004,crossed
ISL,Iceland,1949,TRUE,30,55,2.7503299999999995,crossed
ISL,Iceland,1950,TRUE,31,55,2.6992399999999983,crossed
ISL,Iceland,1951,TRUE,31,55,2.686020000000001,crossed
ISL,Iceland,1952,TRUE,32,55,2.6456600000000003,crossed
ISL,Iceland,1953,TRUE,32,55,2.5701800000000006,crossed
ISL,Iceland,1954,TRUE,33,55,2.544609999999999,crossed
ISL,Iceland,1955,TRUE,33,55,2.54627,crossed
ISL,Iceland,1956,TRUE,34,55,2.50494,crossed
ISL,Iceland,1957,TRUE,34,55,2.5148200000000003,crossed
ISL,Iceland,1958,TRUE,34,55,2.5210499999999993,crossed
ISL,Iceland,1959,TRUE,34,55,2.50122,crossed
ISL,Iceland,1960,TRUE,34,55,2.524349999999999,crossed
ISL,Iceland,1961,TRUE,34,55,2.4999100000000007,crossed
ISL,Iceland,1962,TRUE,35,55,2.4359599999999997,crossed
ISL,Iceland,1963,TRUE,35,55,2.4414500000000006,crossed
ISL,Iceland,1964,TRUE,35,55,2.4069699999999994,crossed
ISL,Iceland,1965,TRUE,36,55,2.3481499999999995,crossed
ISL,Iceland,1966,TRUE,36,55,2.32562,crossed
ISL,Iceland,1967,TRUE,37,55,2.3004199999999995,crossed
ISL,Iceland,1968,TRUE,36,55,2.34531,crossed
ISL,Iceland,1969,TRUE,38,55,2.2608700000000006,crossed
ISL,Iceland,1970,TRUE,38,54,2.2248300000000003,crossed
ISL,Iceland,1971,TRUE,37,53,2.3099700000000007,crossed
ISL,Iceland,1972,TRUE,37,52,2.31329,crossed
ISL,Iceland,1973,TRUE,38,51,2.2629599999999996,crossed
ISL,Iceland,1974,TRUE,39,50,2.20065,crossed
ISL,Iceland,1975,TRUE,38,49,2.23408,crossed
ISL,Iceland,1976,TRUE,38,48,2.2676100000000017,crossed
ISL,Iceland,1977,TRUE,40,47,2.16788,crossed
ISL,Iceland,1978,TRUE,38,46,2.230819999999999,crossed
ISL,Iceland,1979,TRUE,38,45,2.2428399999999997,crossed
ISL,Iceland,1980,TRUE,39,44,2.1770300000000002,crossed
ISL,Iceland,1981,TRUE,39,43,2.1611700000000003,crossed
ISL,Iceland,1982,TRUE,41,42,2.0863600000000004,crossed
ISL,Iceland,1983,TRUE,40,41,2.0852100000000005,crossed
ISL,Iceland,1984,FALSE,NA,40,2.01572,censored
ISL,Iceland,1985,FALSE,NA,39,1.95633,censored
ISL,Iceland,1986,FALSE,NA,38,1.9150599999999995,censored
ISL,Iceland,1987,FALSE,NA,37,1.75125,censored
ISL,Iceland,1988,FALSE,NA,36,1.69906,censored
ISL,Iceland,1989,FALSE,NA,35,1.6102799999999997,censored
ISL,Iceland,1990,FALSE,NA,34,1.46401,censored
ISL,Iceland,1991,FALSE,NA,33,1.30215,censored
ISL,Iceland,1992,FALSE,NA,32,1.1868199999999998,censored
ISL,Iceland,1993,FALSE,NA,31,1.04858,censored
ISL,Iceland,1994,FALSE,NA,30,0.8524099999999999,censored
ISL,Iceland,1995,FALSE,NA,29,0.7166199999999999,censored
ISL,Iceland,1996,FALSE,NA,28,0.6227800000000001,censored
ISL,Iceland,1997,FALSE,NA,27,0.45688999999999996,censored
ISL,Iceland,1998,FALSE,NA,26,0.37272,censored
ISL,Iceland,1999,FALSE,NA,25,0.24435,censored
ISL,Iceland,2000,FALSE,NA,24,0.16586,censored
ISL,Iceland,2001,FALSE,NA,23,0.10343000000000001,censored
ISL,Iceland,2002,FALSE,NA,22,0.06552,censored
ISL,Iceland,2003,FALSE,NA,21,0.04121,censored
ISL,Iceland,2004,FALSE,NA,20,0.01507,censored
ISL,Iceland,2005,FALSE,NA,19,0.00753,censored
ISL,Iceland,2006,FALSE,NA,18,0.00218,censored
ISL,Iceland,2007,FALSE,NA,17,8.7e-4,censored
ISL,Iceland,2008,FALSE,NA,16,0,censored
ISL,Iceland,2009,FALSE,NA,15,0,censored
ISL,Iceland,2010,FALSE,NA,14,0,censored
