code,year,age,asfr,source
RKS,1981,31,0.1999,hfc
RKS,1981,32,0.192,hfc
RKS,1981,33,0.1783,hfc
RKS,1981,34,0.1627,hfc
RKS,1981,35,0.1481,hfc
RKS,1981,36,0.1424,hfc
RKS,1981,37,0.1228,hfc
RKS,1981,38,0.1102,hfc
RKS,1981,39,0.0871,hfc
RKS,1981,40,0.0725,hfc
RKS,1981,41,0.0588,hfc
RKS,1981,42,0.0369,hfc
RKS,1981,43,0.035,hfc
RKS,1981,44,0.0202,hfc
RKS,1981,45,0.0115,hfc
RKS,1981,46,0.0097,hfc
RKS,1981,47,0.0057,hfc
RKS,1981,48,0.0036,hfc
RKS,1981,49,0.0024,hfc
RKS,1981,50,0.007,hfc
RKS,1982,14,0.0015,hfc
RKS,1982,15,0.004,hfc
RKS,1982,16,0.015,hfc
RKS,1982,17,0.0313,hfc
RKS,1982,18,0.0711,hfc
RKS,1982,19,0.1137,hfc
RKS,1982,20,0.1688,hfc
RKS,1982,21,0.2076,hfc
RKS,1982,22,0.2498,hfc
RKS,1982,23,0.2872,hfc
RKS,1982,24,0.2924,hfc
RKS,1982,25,0.2933,hfc
RKS,1982,26,0.2807,hfc
RKS,1982,27,0.2951,hfc
RKS,1982,28,0.2576,hfc
RKS,1982,29,0.2541,hfc
RKS,1982,30,0.2437,hfc
RKS,1982,31,0.2182,hfc
RKS,1982,32,0.2104,hfc
RKS,1982,33,0.1838,hfc
RKS,1982,34,0.1686,hfc
RKS,1982,35,0.1584,hfc
RKS,1982,36,0.1342,hfc
RKS,1982,37,0.123,hfc
RKS,1982,38,0.1113,hfc
RKS,1982,39,0.0926,hfc
RKS,1982,40,0.0715,hfc
RKS,1982,41,0.0554,hfc
RKS,1982,42,0.0422,hfc
RKS,1982,43,0.0266,hfc
RKS,1982,44,0.0206,hfc
RKS,1982,45,0.0154,hfc
RKS,1982,46,0.0109,hfc
RKS,1982,47,0.0059,hfc
RKS,1982,48,0.0045,hfc
RKS,1982,49,0.003,hfc
RKS,1982,50,0.0075,hfc
RKS,1983,14,0.0015,hfc
RKS,1983,15,0.0036,hfc
RKS,1983,16,0.0123,hfc
RKS,1983,17,0.0291,hfc
RKS,1983,18,0.0576,hfc
RKS,1983,19,0.0979,hfc
RKS,1983,20,0.1449,hfc
RKS,1983,21,0.1911,hfc
RKS,1983,22,0.2212,hfc
RKS,1983,23,0.2463,hfc
RKS,1983,24,0.2689,hfc
RKS,1983,25,0.2742,hfc
RKS,1983,26,0.2685,hfc
RKS,1983,27,0.2576,hfc
RKS,1983,28,0.2522,hfc
RKS,1983,29,0.2293,hfc
RKS,1983,30,0.2246,hfc
RKS,1983,31,0.2041,hfc
RKS,1983,32,0.1906,hfc
RKS,1983,33,0.1715,hfc
RKS,1983,34,0.1533,hfc
RKS,1983,35,0.1374,hfc
RKS,1983,36,0.1348,hfc
RKS,1983,37,0.1028,hfc
RKS,1983,38,0.1042,hfc
RKS,1983,39,0.0777,hfc
RKS,1983,40,0.0702,hfc
RKS,1983,41,0.0532,hfc
RKS,1983,42,0.0395,hfc
RKS,1983,43,0.0286,hfc
RKS,1983,44,0.0164,hfc
RKS,1983,45,0.0112,hfc
RKS,1983,46,0.0069,hfc
RKS,1983,47,0.0057,hfc
RKS,1983,48,0.0028,hfc
RKS,1983,49,0.0022,hfc
RKS,1983,50,0.006,hfc
RKS,1984,14,0,hfc
RKS,1984,15,0.005,hfc
RKS,1984,16,0.0134,hfc
RKS,1984,17,0.0331,hfc
RKS,1984,18,0.0656,hfc
RKS,1984,19,0.1164,hfc
RKS,1984,20,0.1646,hfc
RKS,1984,21,0.197,hfc
RKS,1984,22,0.2477,hfc
RKS,1984,23,0.2597,hfc
RKS,1984,24,0.2874,hfc
RKS,1984,25,0.2878,hfc
RKS,1984,26,0.2845,hfc
RKS,1984,27,0.2779,hfc
RKS,1984,28,0.257,hfc
RKS,1984,29,0.2458,hfc
RKS,1984,30,0.2342,hfc
RKS,1984,31,0.2141,hfc
RKS,1984,32,0.1943,hfc
RKS,1984,33,0.1819,hfc
RKS,1984,34,0.1742,hfc
RKS,1984,35,0.1497,hfc
RKS,1984,36,0.1318,hfc
RKS,1984,37,0.1223,hfc
RKS,1984,38,0.1004,hfc
RKS,1984,39,0.088,hfc
RKS,1984,40,0.0648,hfc
RKS,1984,41,0.0589,hfc
RKS,1984,42,0.044,hfc
RKS,1984,43,0.0308,hfc
RKS,1984,44,0.0201,hfc
RKS,1984,45,0.0097,hfc
RKS,1984,46,0.0081,hfc
RKS,1984,47,0.0062,hfc
RKS,1984,48,0.0029,hfc
RKS,1984,49,0.0022,hfc
RKS,1984,50,0.006,hfc
RKS,1985,14,0,hfc
RKS,1985,15,0.0039,hfc
RKS,1985,16,0.0123,hfc
RKS,1985,17,0.0283,hfc
RKS,1985,18,0.06,hfc
RKS,1985,19,0.1025,hfc
RKS,1985,20,0.1491,hfc
RKS,1985,21,0.1893,hfc
RKS,1985,22,0.2206,hfc
RKS,1985,23,0.2542,hfc
RKS,1985,24,0.2733,hfc
RKS,1985,25,0.2824,hfc
RKS,1985,26,0.2788,hfc
RKS,1985,27,0.267,hfc
RKS,1985,28,0.2525,hfc
RKS,1985,29,0.2324,hfc
RKS,1985,30,0.2191,hfc
RKS,1985,31,0.1977,hfc
RKS,1985,32,0.1822,hfc
RKS,1985,33,0.1692,hfc
RKS,1985,34,0.1563,hfc
RKS,1985,35,0.1432,hfc
RKS,1985,36,0.1231,hfc
RKS,1985,37,0.1086,hfc
RKS,1985,38,0.1005,hfc
RKS,1985,39,0.069,hfc
RKS,1985,40,0.066,hfc
RKS,1985,41,0.0474,hfc
RKS,1985,42,0.0327,hfc
RKS,1985,43,0.0247,hfc
RKS,1985,44,0.0191,hfc
RKS,1985,45,0.0133,hfc
RKS,1985,46,0.0063,hfc
RKS,1985,47,0.0038,hfc
RKS,1985,48,0.0026,hfc
RKS,1985,49,0.0028,hfc
RKS,1985,50,0.0055,hfc
RKS,1986,14,0,hfc
RKS,1986,15,0.0031,hfc
RKS,1986,16,0.0103,hfc
RKS,1986,17,0.0285,hfc
RKS,1986,18,0.0615,hfc
RKS,1986,19,0.1008,hfc
RKS,1986,20,0.1474,hfc
RKS,1986,21,0.1873,hfc
RKS,1986,22,0.2209,hfc
RKS,1986,23,0.2398,hfc
RKS,1986,24,0.2549,hfc
RKS,1986,25,0.2682,hfc
RKS,1986,26,0.2848,hfc
RKS,1986,27,0.2613,hfc
RKS,1986,28,0.2506,hfc
RKS,1986,29,0.2299,hfc
RKS,1986,30,0.2166,hfc
RKS,1986,31,0.2026,hfc
RKS,1986,32,0.1717,hfc
RKS,1986,33,0.1559,hfc
RKS,1986,34,0.1363,hfc
RKS,1986,35,0.1333,hfc
RKS,1986,36,0.1284,hfc
RKS,1986,37,0.0977,hfc
RKS,1986,38,0.0861,hfc
RKS,1986,39,0.0792,hfc
RKS,1986,40,0.0598,hfc
RKS,1986,41,0.0442,hfc
RKS,1986,42,0.036,hfc
RKS,1986,43,0.0206,hfc
RKS,1986,44,0.0189,hfc
RKS,1986,45,0.0107,hfc
RKS,1986,46,0.0066,hfc
RKS,1986,47,0.0042,hfc
RKS,1986,48,0.0039,hfc
RKS,1986,49,0.0036,hfc
RKS,1986,50,0.0085,hfc
RKS,1987,14,5e-4,hfc
RKS,1987,15,0.0036,hfc
RKS,1987,16,0.0102,hfc
RKS,1987,17,0.0247,hfc
RKS,1987,18,0.047,hfc
RKS,1987,19,0.0908,hfc
RKS,1987,20,0.1501,hfc
RKS,1987,21,0.1855,hfc
RKS,1987,22,0.2338,hfc
RKS,1987,23,0.2514,hfc
RKS,1987,24,0.2601,hfc
RKS,1987,25,0.2796,hfc
RKS,1987,26,0.2752,hfc
RKS,1987,27,0.2941,hfc
RKS,1987,28,0.2452,hfc
RKS,1987,29,0.2287,hfc
RKS,1987,30,0.2149,hfc
RKS,1987,31,0.1778,hfc
RKS,1987,32,0.1749,hfc
RKS,1987,33,0.148,hfc
RKS,1987,34,0.139,hfc
RKS,1987,35,0.1258,hfc
RKS,1987,36,0.116,hfc
RKS,1987,37,0.1056,hfc
RKS,1987,38,0.0809,hfc
RKS,1987,39,0.0629,hfc
RKS,1987,40,0.0579,hfc
RKS,1987,41,0.0406,hfc
RKS,1987,42,0.0287,hfc
RKS,1987,43,0.0226,hfc
RKS,1987,44,0.0156,hfc
RKS,1987,45,0.0089,hfc
RKS,1987,46,0.0065,hfc
RKS,1987,47,0.0051,hfc
RKS,1987,48,0.0016,hfc
RKS,1987,49,0.0023,hfc
RKS,1987,50,0.0055,hfc
ROU,1955,14,3.7e-4,hfc
ROU,1955,15,0.00341,hfc
ROU,1955,16,0.01503,hfc
ROU,1955,17,0.04084,hfc
ROU,1955,18,0.0791,hfc
ROU,1955,19,0.12132,hfc
ROU,1955,20,0.15832,hfc
ROU,1955,21,0.18466,hfc
ROU,1955,22,0.19921,hfc
ROU,1955,23,0.20359,hfc
ROU,1955,24,0.20043,hfc
ROU,1955,25,0.19237,hfc
ROU,1955,26,0.18149,hfc
ROU,1955,27,0.16928,hfc
ROU,1955,28,0.15668,hfc
ROU,1955,29,0.14425,hfc
ROU,1955,30,0.13224,hfc
ROU,1955,31,0.12073,hfc
ROU,1955,32,0.10972,hfc
ROU,1955,33,0.09916,hfc
ROU,1955,34,0.08898,hfc
ROU,1955,35,0.07916,hfc
ROU,1955,36,0.06969,hfc
ROU,1955,37,0.06059,hfc
ROU,1955,38,0.05194,hfc
ROU,1955,39,0.04381,hfc
ROU,1955,40,0.03629,hfc
ROU,1955,41,0.02948,hfc
ROU,1955,42,0.02345,hfc
ROU,1955,43,0.01822,hfc
ROU,1955,44,0.01382,hfc
ROU,1955,45,0.01022,hfc
ROU,1955,46,0.00735,hfc
ROU,1955,47,0.00514,hfc
ROU,1955,48,0.00348,hfc
ROU,1955,49,0.00331,hfc
ROU,1955,50,0.0025,hfc
ROU,1956,14,3.6e-4,hfc
ROU,1956,15,0.00337,hfc
ROU,1956,16,0.0152,hfc
ROU,1956,17,0.0413,hfc
ROU,1956,18,0.07929,hfc
ROU,1956,19,0.12013,hfc
ROU,1956,20,0.15474,hfc
ROU,1956,21,0.17832,hfc
ROU,1956,22,0.19037,hfc
ROU,1956,23,0.1929,hfc
ROU,1956,24,0.18869,hfc
ROU,1956,25,0.1803,hfc
ROU,1956,26,0.16969,hfc
ROU,1956,27,0.15818,hfc
ROU,1956,28,0.14657,hfc
ROU,1956,29,0.13528,hfc
ROU,1956,30,0.12447,hfc
ROU,1956,31,0.11415,hfc
ROU,1956,32,0.10425,hfc
ROU,1956,33,0.09468,hfc
ROU,1956,34,0.08535,hfc
ROU,1956,35,0.07623,hfc
ROU,1956,36,0.0673,hfc
ROU,1956,37,0.0586,hfc
ROU,1956,38,0.05022,hfc
ROU,1956,39,0.04227,hfc
ROU,1956,40,0.03488,hfc
ROU,1956,41,0.02816,hfc
ROU,1956,42,0.0222,hfc
ROU,1956,43,0.01707,hfc
ROU,1956,44,0.01277,hfc
ROU,1956,45,0.00929,hfc
ROU,1956,46,0.00655,hfc
ROU,1956,47,0.00448,hfc
ROU,1956,48,0.00296,hfc
ROU,1956,49,0.00266,hfc
ROU,1956,50,0.00193,hfc
ROU,1957,14,3.5e-4,hfc
ROU,1957,15,0.00342,hfc
ROU,1957,16,0.01575,hfc
ROU,1957,17,0.04285,hfc
ROU,1957,18,0.08168,hfc
ROU,1957,19,0.12233,hfc
ROU,1957,20,0.15547,hfc
ROU,1957,21,0.17667,hfc
ROU,1957,22,0.18601,hfc
ROU,1957,23,0.18597,hfc
ROU,1957,24,0.1796,hfc
ROU,1957,25,0.16954,hfc
ROU,1957,26,0.15773,hfc
ROU,1957,27,0.14544,hfc
ROU,1957,28,0.13338,hfc
ROU,1957,29,0.12191,hfc
ROU,1957,30,0.11114,hfc
ROU,1957,31,0.10105,hfc
ROU,1957,32,0.09155,hfc
ROU,1957,33,0.08253,hfc
ROU,1957,34,0.07389,hfc
ROU,1957,35,0.06558,hfc
ROU,1957,36,0.05757,hfc
ROU,1957,37,0.04988,hfc
ROU,1957,38,0.04255,hfc
ROU,1957,39,0.03568,hfc
ROU,1957,40,0.02933,hfc
ROU,1957,41,0.02361,hfc
ROU,1957,42,0.01856,hfc
ROU,1957,43,0.01423,hfc
ROU,1957,44,0.01063,hfc
ROU,1957,45,0.00771,hfc
ROU,1957,46,0.00543,hfc
ROU,1957,47,0.00371,hfc
ROU,1957,48,0.00245,hfc
ROU,1957,49,0.00218,hfc
ROU,1957,50,0.00157,hfc
ROU,1958,14,4.2e-4,hfc
ROU,1958,15,0.00404,hfc
ROU,1958,16,0.01744,hfc
ROU,1958,17,0.04561,hfc
ROU,1958,18,0.08457,hfc
ROU,1958,19,0.12416,hfc
ROU,1958,20,0.15542,hfc
ROU,1958,21,0.1745,hfc
ROU,1958,22,0.18187,hfc
ROU,1958,23,0.18021,hfc
ROU,1958,24,0.17259,hfc
ROU,1958,25,0.16161,hfc
ROU,1958,26,0.14915,hfc
ROU,1958,27,0.13641,hfc
ROU,1958,28,0.12406,hfc
ROU,1958,29,0.11242,hfc
ROU,1958,30,0.10161,hfc
ROU,1958,31,0.09158,hfc
ROU,1958,32,0.08227,hfc
ROU,1958,33,0.07356,hfc
ROU,1958,34,0.06536,hfc
ROU,1958,35,0.05761,hfc
ROU,1958,36,0.05026,hfc
ROU,1958,37,0.04333,hfc
ROU,1958,38,0.03682,hfc
ROU,1958,39,0.03079,hfc
ROU,1958,40,0.02529,hfc
ROU,1958,41,0.02035,hfc
ROU,1958,42,0.01603,hfc
ROU,1958,43,0.01233,hfc
ROU,1958,44,0.00925,hfc
ROU,1958,45,0.00676,hfc
ROU,1958,46,0.0048,hfc
ROU,1958,47,0.00331,hfc
ROU,1958,48,0.00221,hfc
ROU,1958,49,0.00202,hfc
ROU,1958,50,0.0015,hfc
ROU,1959,14,5.8e-4,hfc
ROU,1959,15,0.0054,hfc
ROU,1959,16,0.02099,hfc
ROU,1959,17,0.0514,hfc
ROU,1959,18,0.09086,hfc
ROU,1959,19,0.12872,hfc
ROU,1959,20,0.15681,hfc
ROU,1959,21,0.17233,hfc
ROU,1959,22,0.17652,hfc
ROU,1959,23,0.1724,hfc
ROU,1959,24,0.16307,hfc
ROU,1959,25,0.15104,hfc
ROU,1959,26,0.13804,hfc
ROU,1959,27,0.12513,hfc
ROU,1959,28,0.11289,hfc
ROU,1959,29,0.10156,hfc
ROU,1959,30,0.09121,hfc
ROU,1959,31,0.08177,hfc
ROU,1959,32,0.07314,hfc
ROU,1959,33,0.0652,hfc
ROU,1959,34,0.05784,hfc
ROU,1959,35,0.05098,hfc
ROU,1959,36,0.04456,hfc
ROU,1959,37,0.03854,hfc
ROU,1959,38,0.03293,hfc
ROU,1959,39,0.02773,hfc
ROU,1959,40,0.02298,hfc
ROU,1959,41,0.0187,hfc
ROU,1959,42,0.01492,hfc
ROU,1959,43,0.01165,hfc
ROU,1959,44,0.00889,hfc
ROU,1959,45,0.00662,hfc
ROU,1959,46,0.0048,hfc
ROU,1959,47,0.00338,hfc
ROU,1959,48,0.00232,hfc
ROU,1959,49,0.00224,hfc
ROU,1959,50,0.00172,hfc
ROU,1960,14,7.6e-4,hfc
ROU,1960,15,0.00663,hfc
ROU,1960,16,0.02248,hfc
ROU,1960,17,0.05191,hfc
ROU,1960,18,0.08932,hfc
ROU,1960,19,0.12527,hfc
ROU,1960,20,0.15237,hfc
ROU,1960,21,0.16777,hfc
ROU,1960,22,0.1723,hfc
ROU,1960,23,0.16855,hfc
ROU,1960,24,0.15942,hfc
ROU,1960,25,0.14731,hfc
ROU,1960,26,0.13401,hfc
ROU,1960,27,0.12064,hfc
ROU,1960,28,0.10787,hfc
ROU,1960,29,0.09603,hfc
ROU,1960,30,0.08525,hfc
ROU,1960,31,0.07551,hfc
ROU,1960,32,0.06675,hfc
ROU,1960,33,0.05888,hfc
ROU,1960,34,0.05178,hfc
ROU,1960,35,0.04535,hfc
ROU,1960,36,0.03953,hfc
ROU,1960,37,0.03423,hfc
ROU,1960,38,0.02942,hfc
ROU,1960,39,0.02505,hfc
ROU,1960,40,0.0211,hfc
ROU,1960,41,0.01757,hfc
ROU,1960,42,0.01443,hfc
ROU,1960,43,0.01168,hfc
ROU,1960,44,0.0093,hfc
ROU,1960,45,0.00728,hfc
ROU,1960,46,0.00559,hfc
ROU,1960,47,0.0042,hfc
ROU,1960,48,0.0031,hfc
ROU,1960,49,0.00361,hfc
ROU,1960,50,0.00318,hfc
ROU,1961,14,0.00125,hfc
ROU,1961,15,0.01004,hfc
ROU,1961,16,0.02789,hfc
ROU,1961,17,0.05801,hfc
ROU,1961,18,0.09332,hfc
ROU,1961,19,0.12533,hfc
ROU,1961,20,0.14821,hfc
ROU,1961,21,0.1602,hfc
ROU,1961,22,0.16246,hfc
ROU,1961,23,0.15751,hfc
ROU,1961,24,0.14793,hfc
ROU,1961,25,0.13589,hfc
ROU,1961,26,0.12292,hfc
ROU,1961,27,0.11002,hfc
ROU,1961,28,0.09778,hfc
ROU,1961,29,0.08648,hfc
ROU,1961,30,0.07622,hfc
ROU,1961,31,0.06701,hfc
ROU,1961,32,0.05877,hfc
ROU,1961,33,0.05142,hfc
ROU,1961,34,0.04485,hfc
ROU,1961,35,0.03898,hfc
ROU,1961,36,0.03373,hfc
ROU,1961,37,0.02902,hfc
ROU,1961,38,0.0248,hfc
ROU,1961,39,0.02103,hfc
ROU,1961,40,0.01767,hfc
ROU,1961,41,0.01469,hfc
ROU,1961,42,0.01208,hfc
ROU,1961,43,0.0098,hfc
ROU,1961,44,0.00784,hfc
ROU,1961,45,0.00618,hfc
ROU,1961,46,0.0048,hfc
ROU,1961,47,0.00365,hfc
ROU,1961,48,0.00273,hfc
ROU,1961,49,0.00334,hfc
ROU,1961,50,0.00306,hfc
ROU,1962,14,0.00117,hfc
ROU,1962,15,0.00934,hfc
ROU,1962,16,0.0256,hfc
ROU,1962,17,0.05337,hfc
ROU,1962,18,0.08644,hfc
ROU,1962,19,0.11705,hfc
ROU,1962,20,0.1395,hfc
ROU,1962,21,0.15175,hfc
ROU,1962,22,0.15463,hfc
ROU,1962,23,0.15035,hfc
ROU,1962,24,0.14138,hfc
ROU,1962,25,0.12981,hfc
ROU,1962,26,0.11718,hfc
ROU,1962,27,0.10452,hfc
ROU,1962,28,0.09245,hfc
ROU,1962,29,0.0813,hfc
ROU,1962,30,0.07118,hfc
ROU,1962,31,0.06213,hfc
ROU,1962,32,0.05407,hfc
ROU,1962,33,0.04694,hfc
ROU,1962,34,0.04064,hfc
ROU,1962,35,0.03507,hfc
ROU,1962,36,0.03014,hfc
ROU,1962,37,0.02579,hfc
ROU,1962,38,0.02195,hfc
ROU,1962,39,0.01855,hfc
ROU,1962,40,0.01557,hfc
ROU,1962,41,0.01296,hfc
ROU,1962,42,0.01068,hfc
ROU,1962,43,0.00871,hfc
ROU,1962,44,0.00702,hfc
ROU,1962,45,0.00559,hfc
ROU,1962,46,0.00439,hfc
ROU,1962,47,0.0034,hfc
ROU,1962,48,0.00259,hfc
ROU,1962,49,0.00335,hfc
ROU,1962,50,0.00321,hfc
ROU,1963,14,0.00187,hfc
ROU,1963,15,0.01361,hfc
ROU,1963,16,0.03036,hfc
ROU,1963,17,0.0577,hfc
ROU,1963,18,0.08859,hfc
ROU,1963,19,0.11649,hfc
ROU,1963,20,0.13681,hfc
ROU,1963,21,0.14795,hfc
ROU,1963,22,0.1506,hfc
ROU,1963,23,0.14662,hfc
ROU,1963,24,0.13817,hfc
ROU,1963,25,0.12711,hfc
ROU,1963,26,0.1149,hfc
ROU,1963,27,0.10252,hfc
ROU,1963,28,0.0906,hfc
ROU,1963,29,0.07951,hfc
ROU,1963,30,0.0694,hfc
ROU,1963,31,0.06032,hfc
ROU,1963,32,0.05224,hfc
ROU,1963,33,0.04511,hfc
ROU,1963,34,0.03882,hfc
ROU,1963,35,0.03331,hfc
ROU,1963,36,0.02847,hfc
ROU,1963,37,0.02424,hfc
ROU,1963,38,0.02055,hfc
ROU,1963,39,0.01733,hfc
ROU,1963,40,0.01452,hfc
ROU,1963,41,0.01209,hfc
ROU,1963,42,0.00999,hfc
ROU,1963,43,0.00819,hfc
ROU,1963,44,0.00666,hfc
ROU,1963,45,0.00535,hfc
ROU,1963,46,0.00426,hfc
ROU,1963,47,0.00335,hfc
ROU,1963,48,0.00261,hfc
ROU,1963,49,0.00365,hfc
ROU,1963,50,0.0037200000000000002,hfc
ROU,1964,14,0,hfc
ROU,1964,15,4e-5,hfc
ROU,1964,16,0.00168,hfc
ROU,1964,17,0.01472,hfc
ROU,1964,18,0.05218,hfc
ROU,1964,19,0.10574,hfc
ROU,1964,20,0.15187,hfc
ROU,1964,21,0.17648,hfc
ROU,1964,22,0.18009,hfc
ROU,1964,23,0.16985,hfc
ROU,1964,24,0.15291,hfc
ROU,1964,25,0.13417,hfc
ROU,1964,26,0.11629,hfc
ROU,1964,27,0.10043,hfc
ROU,1964,28,0.0869,hfc
ROU,1964,29,0.07557,hfc
ROU,1964,30,0.0661,hfc
ROU,1964,31,0.05814,hfc
ROU,1964,32,0.05133,hfc
ROU,1964,33,0.04537,hfc
ROU,1964,34,0.04,hfc
ROU,1964,35,0.03505,hfc
ROU,1964,36,0.03039,hfc
ROU,1964,37,0.02598,hfc
ROU,1964,38,0.0218,hfc
ROU,1964,39,0.01789,hfc
ROU,1964,40,0.01432,hfc
ROU,1964,41,0.01112,hfc
ROU,1964,42,0.00837,hfc
ROU,1964,43,0.00608,hfc
ROU,1964,44,0.00425,hfc
ROU,1964,45,0.00286,hfc
ROU,1964,46,0.00184,hfc
ROU,1964,47,0.00113,hfc
ROU,1964,48,6.6e-4,hfc
ROU,1964,49,4.6e-4,hfc
ROU,1964,50,2.9e-4,hfc
ROU,1965,14,2.1e-4,hfc
ROU,1965,15,0.00236,hfc
ROU,1965,16,0.01318,hfc
ROU,1965,17,0.03874,hfc
ROU,1965,18,0.07534,hfc
ROU,1965,19,0.11157,hfc
ROU,1965,20,0.13788,hfc
ROU,1965,21,0.15113,hfc
ROU,1965,22,0.15299,hfc
ROU,1965,23,0.14695,hfc
ROU,1965,24,0.13643,hfc
ROU,1965,25,0.12395,hfc
ROU,1965,26,0.11114,hfc
ROU,1965,27,0.0989,hfc
ROU,1965,28,0.08764,hfc
ROU,1965,29,0.07747,hfc
ROU,1965,30,0.06837,hfc
ROU,1965,31,0.0602,hfc
ROU,1965,32,0.05285,hfc
ROU,1965,33,0.04618,hfc
ROU,1965,34,0.04008,hfc
ROU,1965,35,0.03449,hfc
ROU,1965,36,0.02934,hfc
ROU,1965,37,0.02463,hfc
ROU,1965,38,0.02035,hfc
ROU,1965,39,0.01651,hfc
ROU,1965,40,0.01313,hfc
ROU,1965,41,0.0102,hfc
ROU,1965,42,0.00774,hfc
ROU,1965,43,0.00572,hfc
ROU,1965,44,0.00411,hfc
ROU,1965,45,0.00286,hfc
ROU,1965,46,0.00193,hfc
ROU,1965,47,0.00126,hfc
ROU,1965,48,7.9e-4,hfc
ROU,1965,49,6.4e-4,hfc
ROU,1965,50,4.5e-4,hfc
ROU,1966,14,2.9e-4,hfc
ROU,1966,15,0.00318,hfc
ROU,1966,16,0.01619,hfc
ROU,1966,17,0.04434,hfc
ROU,1966,18,0.08179,hfc
ROU,1966,19,0.11644,hfc
ROU,1966,20,0.13985,hfc
ROU,1966,21,0.15022,hfc
ROU,1966,22,0.15001,hfc
ROU,1966,23,0.14288,hfc
ROU,1966,24,0.13209,hfc
ROU,1966,25,0.11992,hfc
ROU,1966,26,0.10774,hfc
ROU,1966,27,0.09628,hfc
ROU,1966,28,0.08581,hfc
ROU,1966,29,0.07639,hfc
ROU,1966,30,0.06792,hfc
ROU,1966,31,0.06026,hfc
ROU,1966,32,0.05327,hfc
ROU,1966,33,0.0468,hfc
ROU,1966,34,0.04078,hfc
ROU,1966,35,0.03514,hfc
ROU,1966,36,0.02987,hfc
ROU,1966,37,0.02498,hfc
ROU,1966,38,0.02049,hfc
ROU,1966,39,0.01645,hfc
ROU,1966,40,0.0129,hfc
ROU,1966,41,0.00985,hfc
ROU,1966,42,0.00731,hfc
ROU,1966,43,0.00526,hfc
ROU,1966,44,0.00367,hfc
ROU,1966,45,0.00247,hfc
ROU,1966,46,0.0016,hfc
ROU,1966,47,0.001,hfc
ROU,1966,48,6e-4,hfc
ROU,1966,49,4.4e-4,hfc
ROU,1966,50,2.9e-4,hfc
ROU,1967,14,3.7e-4,hfc
ROU,1967,15,0.00396,hfc
ROU,1967,16,0.02209,hfc
ROU,1967,17,0.06452,hfc
ROU,1967,18,0.12523,hfc
ROU,1967,19,0.18603,hfc
ROU,1967,20,0.2319,hfc
ROU,1967,21,0.25767,hfc
ROU,1967,22,0.2656,hfc
ROU,1967,23,0.26087,hfc
ROU,1967,24,0.24859,hfc
ROU,1967,25,0.2326,hfc
ROU,1967,26,0.21539,hfc
ROU,1967,27,0.19835,hfc
ROU,1967,28,0.18208,hfc
ROU,1967,29,0.16672,hfc
ROU,1967,30,0.15215,hfc
ROU,1967,31,0.13814,hfc
ROU,1967,32,0.12445,hfc
ROU,1967,33,0.11093,hfc
ROU,1967,34,0.09752,hfc
ROU,1967,35,0.08428,hfc
ROU,1967,36,0.07137,hfc
ROU,1967,37,0.05905,hfc
ROU,1967,38,0.04759,hfc
ROU,1967,39,0.03728,hfc
ROU,1967,40,0.0283,hfc
ROU,1967,41,0.02077,hfc
ROU,1967,42,0.01471,hfc
ROU,1967,43,0.01003,hfc
ROU,1967,44,0.00657,hfc
ROU,1967,45,0.00412,hfc
ROU,1967,46,0.00248,hfc
ROU,1967,47,0.00142,hfc
ROU,1967,48,7.7e-4,hfc
ROU,1967,49,4.8e-4,hfc
ROU,1967,50,2.8e-4,hfc
ROU,1968,14,6.6e-4,hfc
ROU,1968,15,0.00614,hfc
ROU,1968,16,0.0247,hfc
ROU,1968,17,0.0674,hfc
ROU,1968,18,0.1293,hfc
ROU,1968,19,0.1908,hfc
ROU,1968,20,0.2183,hfc
ROU,1968,21,0.2479,hfc
ROU,1968,22,0.2523,hfc
ROU,1968,23,0.2473,hfc
ROU,1968,24,0.2434,hfc
ROU,1968,25,0.2227,hfc
ROU,1968,26,0.2133,hfc
ROU,1968,27,0.1878,hfc
ROU,1968,28,0.1862,hfc
ROU,1968,29,0.1681,hfc
ROU,1968,30,0.1506,hfc
ROU,1968,31,0.1401,hfc
ROU,1968,32,0.1246,hfc
ROU,1968,33,0.116,hfc
ROU,1968,34,0.0996,hfc
ROU,1968,35,0.0868,hfc
ROU,1968,36,0.0751,hfc
ROU,1968,37,0.0637,hfc
ROU,1968,38,0.0508,hfc
ROU,1968,39,0.0419,hfc
ROU,1968,40,0.0312,hfc
ROU,1968,41,0.0233,hfc
ROU,1968,42,0.0153,hfc
ROU,1968,43,0.0101,hfc
ROU,1968,44,0.0058,hfc
ROU,1968,45,0.0032,hfc
ROU,1968,46,0.0012,hfc
ROU,1968,47,7e-4,hfc
ROU,1968,48,3e-4,hfc
ROU,1968,49,7e-5,hfc
ROU,1968,50,2e-5,hfc
ROU,1969,14,6.2e-4,hfc
ROU,1969,15,0.00568,hfc
ROU,1969,16,0.0226,hfc
ROU,1969,17,0.0595,hfc
ROU,1969,18,0.1113,hfc
ROU,1969,19,0.1644,hfc
ROU,1969,20,0.2098,hfc
ROU,1969,21,0.2157,hfc
ROU,1969,22,0.2246,hfc
ROU,1969,23,0.2231,hfc
ROU,1969,24,0.2064,hfc
ROU,1969,25,0.2056,hfc
ROU,1969,26,0.1844,hfc
ROU,1969,27,0.1748,hfc
ROU,1969,28,0.1518,hfc
ROU,1969,29,0.1487,hfc
