code,year,age,asfr
MKD,1981,19,0.11197
MKD,1981,20,0.15263
MKD,1981,21,0.18516
MKD,1981,22,0.19969
MKD,1981,23,0.20295
MKD,1981,24,0.19722
MKD,1981,25,0.18516
MKD,1981,26,0.16828
MKD,1981,27,0.15175
MKD,1981,28,0.13137
MKD,1981,29,0.11236
MKD,1981,30,0.09475
MKD,1981,31,0.08057
MKD,1981,32,0.06812
MKD,1981,33,0.05899
MKD,1981,34,0.04757
MKD,1981,35,0.03787
MKD,1981,36,0.02954
MKD,1981,37,0.02437
MKD,1981,38,0.01918
MKD,1981,39,0.01702
MKD,1981,40,0.01317
MKD,1981,41,0.00981
MKD,1981,42,0.00723
MKD,1981,43,0.00482
MKD,1981,44,0.00261
MKD,1981,45,0.00143
MKD,1981,46,8.1e-4
MKD,1981,47,5.5e-4
MKD,1981,48,3.6e-4
MKD,1981,49,5.2e-4
MKD,1981,50,6.3e-4
MKD,1982,14,0.00122
MKD,1982,15,0.00808
MKD,1982,16,0.0174
MKD,1982,17,0.03839
MKD,1982,18,0.07329
MKD,1982,19,0.11597
MKD,1982,20,0.15565
MKD,1982,21,0.18472
MKD,1982,22,0.19651
MKD,1982,23,0.20148
MKD,1982,24,0.19786
MKD,1982,25,0.18376
MKD,1982,26,0.16464
MKD,1982,27,0.15028
MKD,1982,28,0.138
MKD,1982,29,0.11552
MKD,1982,30,0.09709
MKD,1982,31,0.08084
MKD,1982,32,0.06704
MKD,1982,33,0.05414
MKD,1982,34,0.04514
MKD,1982,35,0.03778
MKD,1982,36,0.02953
MKD,1982,37,0.02489
MKD,1982,38,0.02042
MKD,1982,39,0.01616
MKD,1982,40,0.01227
MKD,1982,41,0.00948
MKD,1982,42,0.00645
MKD,1982,43,0.0046
MKD,1982,44,0.00266
MKD,1982,45,0.00126
MKD,1982,46,4.4e-4
MKD,1982,47,4e-4
MKD,1982,48,2.4e-4
MKD,1982,49,2e-4
MKD,1982,50,1.6e-4
MKD,1983,14,9.5e-4
MKD,1983,15,0.00685
MKD,1983,16,0.01722
MKD,1983,17,0.03708
MKD,1983,18,0.06932
MKD,1983,19,0.11054
MKD,1983,20,0.15264
MKD,1983,21,0.18119
MKD,1983,22,0.19608
MKD,1983,23,0.20139
MKD,1983,24,0.19617
MKD,1983,25,0.18416
MKD,1983,26,0.16522
MKD,1983,27,0.14752
MKD,1983,28,0.12826
MKD,1983,29,0.11344
MKD,1983,30,0.09488
MKD,1983,31,0.07576
MKD,1983,32,0.06129
MKD,1983,33,0.05163
MKD,1983,34,0.04301
MKD,1983,35,0.03526
MKD,1983,36,0.02952
MKD,1983,37,0.02351
MKD,1983,38,0.01775
MKD,1983,39,0.01342
MKD,1983,40,0.01006
MKD,1983,41,0.00786
MKD,1983,42,0.00656
MKD,1983,43,0.00467
MKD,1983,44,0.0028
MKD,1983,45,0.00138
MKD,1983,46,9.5e-4
MKD,1983,47,6e-4
MKD,1983,48,4.3e-4
MKD,1983,49,7e-5
MKD,1983,50,1e-5
MKD,1984,14,9.9e-4
MKD,1984,15,0.00703
MKD,1984,16,0.01723
MKD,1984,17,0.03588
MKD,1984,18,0.06884
MKD,1984,19,0.10906
MKD,1984,20,0.14683
MKD,1984,21,0.17432
MKD,1984,22,0.1929
MKD,1984,23,0.20044
MKD,1984,24,0.19426
MKD,1984,25,0.18014
MKD,1984,26,0.16321
MKD,1984,27,0.14478
MKD,1984,28,0.12702
MKD,1984,29,0.11036
MKD,1984,30,0.09613
MKD,1984,31,0.07645
MKD,1984,32,0.0617
MKD,1984,33,0.0501
MKD,1984,34,0.04268
MKD,1984,35,0.03286
MKD,1984,36,0.02713
MKD,1984,37,0.02152
MKD,1984,38,0.01771
MKD,1984,39,0.01361
MKD,1984,40,0.00978
MKD,1984,41,0.00715
MKD,1984,42,0.00513
MKD,1984,43,0.00349
MKD,1984,44,0.00175
MKD,1984,45,9.5e-4
MKD,1984,46,3.6e-4
MKD,1984,47,5.4e-4
MKD,1984,48,5e-4
MKD,1984,49,3.3e-4
MKD,1984,50,2e-4
MKD,1985,14,0.00114
MKD,1985,15,0.0079
MKD,1985,16,0.01822
MKD,1985,17,0.03765
MKD,1985,18,0.0679
MKD,1985,19,0.10838
MKD,1985,20,0.14692
MKD,1985,21,0.17285
MKD,1985,22,0.1873
MKD,1985,23,0.19416
MKD,1985,24,0.19307
MKD,1985,25,0.18192
MKD,1985,26,0.16413
MKD,1985,27,0.14203
MKD,1985,28,0.12375
MKD,1985,29,0.10881
MKD,1985,30,0.09219
MKD,1985,31,0.07592
MKD,1985,32,0.06151
MKD,1985,33,0.05085
MKD,1985,34,0.04043
MKD,1985,35,0.03238
MKD,1985,36,0.0248
MKD,1985,37,0.02025
MKD,1985,38,0.0163
MKD,1985,39,0.01242
MKD,1985,40,0.00884
MKD,1985,41,0.00714
MKD,1985,42,0.00547
MKD,1985,43,0.00386
MKD,1985,44,0.00251
MKD,1985,45,0.00121
MKD,1985,46,7.4e-4
MKD,1985,47,4.7e-4
MKD,1985,48,2.9e-4
MKD,1985,49,4e-4
MKD,1985,50,4.8e-4
MKD,1986,14,8.1e-4
MKD,1986,15,0.00376
MKD,1986,16,0.01174
MKD,1986,17,0.03377
MKD,1986,18,0.0697
MKD,1986,19,0.10962
MKD,1986,20,0.14848
MKD,1986,21,0.17394
MKD,1986,22,0.18493
MKD,1986,23,0.18902
MKD,1986,24,0.18745
MKD,1986,25,0.17808
MKD,1986,26,0.16166
MKD,1986,27,0.14355
MKD,1986,28,0.12512
MKD,1986,29,0.10691
MKD,1986,30,0.08935
MKD,1986,31,0.07356
MKD,1986,32,0.05992
MKD,1986,33,0.04894
MKD,1986,34,0.04042
MKD,1986,35,0.03309
MKD,1986,36,0.02669
MKD,1986,37,0.02121
MKD,1986,38,0.0166
MKD,1986,39,0.01252
MKD,1986,40,0.00887
MKD,1986,41,0.00574
MKD,1986,42,0.00314
MKD,1986,43,0.00122
MKD,1986,44,0
MKD,1986,45,0
MKD,1986,46,0
MKD,1986,47,0
MKD,1986,48,2e-5
MKD,1986,49,1e-4
MKD,1986,50,9e-5
MKD,1987,14,0.0019
MKD,1987,15,0.00562
MKD,1987,16,0.01492
MKD,1987,17,0.03765
MKD,1987,18,0.07325
MKD,1987,19,0.11127
MKD,1987,20,0.14709
MKD,1987,21,0.17085
MKD,1987,22,0.18186
MKD,1987,23,0.18694
MKD,1987,24,0.18699
MKD,1987,25,0.1791
MKD,1987,26,0.16379
MKD,1987,27,0.14613
MKD,1987,28,0.1275
MKD,1987,29,0.10869
MKD,1987,30,0.09023
MKD,1987,31,0.07366
MKD,1987,32,0.05943
MKD,1987,33,0.04798
MKD,1987,34,0.03913
MKD,1987,35,0.0317
MKD,1987,36,0.02538
MKD,1987,37,0.02007
MKD,1987,38,0.01564
MKD,1987,39,0.01174
MKD,1987,40,0.00831
MKD,1987,41,0.00541
MKD,1987,42,0.00306
MKD,1987,43,0.0013
MKD,1987,44,1.7e-4
MKD,1987,45,0
MKD,1987,46,0
MKD,1987,47,0
MKD,1987,48,5e-5
MKD,1987,49,9e-5
MKD,1987,50,8e-5
MKD,1988,14,0.0017
MKD,1988,15,0.0051
MKD,1988,16,0.01392
MKD,1988,17,0.03666
MKD,1988,18,0.07294
MKD,1988,19,0.11213
MKD,1988,20,0.14922
MKD,1988,21,0.1729
MKD,1988,22,0.18233
MKD,1988,23,0.18519
MKD,1988,24,0.18279
MKD,1988,25,0.17302
MKD,1988,26,0.15659
MKD,1988,27,0.13863
MKD,1988,28,0.12044
MKD,1988,29,0.10256
MKD,1988,30,0.08538
MKD,1988,31,0.07
MKD,1988,32,0.0568
MKD,1988,33,0.04615
MKD,1988,34,0.03791
MKD,1988,35,0.03089
MKD,1988,36,0.02481
MKD,1988,37,0.01965
MKD,1988,38,0.01535
MKD,1988,39,0.01158
MKD,1988,40,0.00826
MKD,1988,41,0.00541
MKD,1988,42,0.00304
MKD,1988,43,0.00127
MKD,1988,44,1.3e-4
MKD,1988,45,0
MKD,1988,46,0
MKD,1988,47,0
MKD,1988,48,3e-5
MKD,1988,49,9e-5
MKD,1988,50,1e-4
MKD,1989,14,0.0015
MKD,1989,15,0.00486
MKD,1989,16,0.01338
MKD,1989,17,0.03488
MKD,1989,18,0.06889
MKD,1989,19,0.10528
MKD,1989,20,0.13952
MKD,1989,21,0.16184
MKD,1989,22,0.17152
MKD,1989,23,0.17522
MKD,1989,24,0.17396
MKD,1989,25,0.16537
MKD,1989,26,0.15005
MKD,1989,27,0.13292
MKD,1989,28,0.11524
MKD,1989,29,0.09767
MKD,1989,30,0.08068
MKD,1989,31,0.0656
MKD,1989,32,0.0528
MKD,1989,33,0.04264
MKD,1989,34,0.0349
MKD,1989,35,0.02837
MKD,1989,36,0.02275
MKD,1989,37,0.01801
MKD,1989,38,0.01403
MKD,1989,39,0.01047
MKD,1989,40,0.00727
MKD,1989,41,0.00457
MKD,1989,42,0.00237
MKD,1989,43,7.5e-4
MKD,1989,44,0
MKD,1989,45,0
MKD,1989,46,0
MKD,1989,47,0
MKD,1989,48,0
MKD,1989,49,8e-5
MKD,1989,50,1e-4
MKD,1990,14,0.00125
MKD,1990,15,0.00435
MKD,1990,16,0.01235
MKD,1990,17,0.03297
MKD,1990,18,0.06584
MKD,1990,19,0.10139
MKD,1990,20,0.13524
MKD,1990,21,0.15769
MKD,1990,22,0.16795
MKD,1990,23,0.17228
MKD,1990,24,0.17153
MKD,1990,25,0.16338
MKD,1990,26,0.14841
MKD,1990,27,0.13152
MKD,1990,28,0.11403
MKD,1990,29,0.09662
MKD,1990,30,0.07977
MKD,1990,31,0.06487
MKD,1990,32,0.05231
MKD,1990,33,0.04241
MKD,1990,34,0.03495
MKD,1990,35,0.02864
MKD,1990,36,0.0232
MKD,1990,37,0.01858
MKD,1990,38,0.01466
MKD,1990,39,0.01109
MKD,1990,40,0.00782
MKD,1990,41,0.00502
MKD,1990,42,0.00273
MKD,1990,43,0.00101
MKD,1990,44,0
MKD,1990,45,0
MKD,1990,46,0
MKD,1990,47,0
MKD,1990,48,0
MKD,1990,49,8e-5
MKD,1990,50,7e-5
MKD,1991,14,9.9e-4
MKD,1991,15,0.00418
MKD,1991,16,0.01257
MKD,1991,17,0.03498
MKD,1991,18,0.07116
MKD,1991,19,0.11093
MKD,1991,20,0.14939
MKD,1991,21,0.17516
MKD,1991,22,0.18725
MKD,1991,23,0.19264
MKD,1991,24,0.1923
MKD,1991,25,0.18345
MKD,1991,26,0.16671
MKD,1991,27,0.1476
MKD,1991,28,0.12759
MKD,1991,29,0.10762
MKD,1991,30,0.08827
MKD,1991,31,0.07114
MKD,1991,32,0.05667
MKD,1991,33,0.04524
MKD,1991,34,0.03662
MKD,1991,35,0.02945
MKD,1991,36,0.02336
MKD,1991,37,0.01826
MKD,1991,38,0.01403
MKD,1991,39,0.01026
MKD,1991,40,0.00692
MKD,1991,41,0.00409
MKD,1991,42,0.00182
MKD,1991,43,2e-4
MKD,1991,44,0
MKD,1991,45,0
MKD,1991,46,0
MKD,1991,47,0
MKD,1991,48,0
MKD,1991,49,8e-5
MKD,1991,50,9e-5
MKD,1992,14,7.8e-4
MKD,1992,15,0.00381
MKD,1992,16,0.01177
MKD,1992,17,0.03284
MKD,1992,18,0.06676
MKD,1992,19,0.10412
MKD,1992,20,0.14043
MKD,1992,21,0.16534
MKD,1992,22,0.1779
MKD,1992,23,0.18425
MKD,1992,24,0.18508
MKD,1992,25,0.17732
MKD,1992,26,0.16149
MKD,1992,27,0.14293
MKD,1992,28,0.12311
MKD,1992,29,0.10318
MKD,1992,30,0.08382
MKD,1992,31,0.0668
MKD,1992,32,0.05261
MKD,1992,33,0.04154
MKD,1992,34,0.03335
MKD,1992,35,0.02666
MKD,1992,36,0.02113
MKD,1992,37,0.01653
MKD,1992,38,0.01273
MKD,1992,39,0.00933
MKD,1992,40,0.00629
MKD,1992,41,0.00369
MKD,1992,42,0.00162
MKD,1992,43,1.2e-4
MKD,1992,44,0
MKD,1992,45,0
MKD,1992,46,0
MKD,1992,47,0
MKD,1992,48,0
MKD,1992,49,7e-5
MKD,1992,50,8e-5
MKD,1993,14,7.6e-4
MKD,1993,15,0.00603
MKD,1993,16,0.01758
MKD,1993,17,0.03842
MKD,1993,18,0.06943
MKD,1993,19,0.10614
MKD,1993,20,0.13649
MKD,1993,21,0.15704
MKD,1993,22,0.17274
MKD,1993,23,0.18068
MKD,1993,24,0.18253
MKD,1993,25,0.17396
MKD,1993,26,0.16108
MKD,1993,27,0.141
MKD,1993,28,0.12161
MKD,1993,29,0.09986
MKD,1993,30,0.08323
MKD,1993,31,0.0698
MKD,1993,32,0.05701
MKD,1993,33,0.04607
MKD,1993,34,0.0367
MKD,1993,35,0.02933
MKD,1993,36,0.021329999999999998
MKD,1993,37,0.01668
MKD,1993,38,0.01322
MKD,1993,39,0.01016
MKD,1993,40,0.00691
MKD,1993,41,0.00498
MKD,1993,42,0.00362
MKD,1993,43,0.0019
MKD,1993,44,7.1e-4
MKD,1993,45,4e-4
MKD,1993,46,2.6e-4
MKD,1993,47,2.5e-4
MKD,1993,48,9e-5
MKD,1993,49,1.5e-4
MKD,1993,50,2.2e-4
MKD,1994,14,0.00101
MKD,1994,15,0.00718
MKD,1994,16,0.01723
MKD,1994,17,0.03601
MKD,1994,18,0.06625
MKD,1994,19,0.10297
MKD,1994,20,0.137
MKD,1994,21,0.16062
MKD,1994,22,0.17123
MKD,1994,23,0.17867
MKD,1994,24,0.18081
MKD,1994,25,0.17758
MKD,1994,26,0.16449
MKD,1994,27,0.14674
MKD,1994,28,0.12877
MKD,1994,29,0.11212
MKD,1994,30,0.09565
MKD,1994,31,0.07666
MKD,1994,32,0.06127
MKD,1994,33,0.0509
MKD,1994,34,0.04058
MKD,1994,35,0.03069
MKD,1994,36,0.02283
MKD,1994,37,0.01746
MKD,1994,38,0.01379
MKD,1994,39,0.01055
MKD,1994,40,0.0084
MKD,1994,41,0.00577
MKD,1994,42,0.00378
MKD,1994,43,0.00202
MKD,1994,44,9.2e-4
MKD,1994,45,6.4e-4
MKD,1994,46,2.9e-4
MKD,1994,47,1.3e-4
MKD,1994,48,7e-5
MKD,1994,49,2.8e-4
MKD,1994,50,6.2e-4
MKD,1995,14,8.8e-4
MKD,1995,15,0.00646
MKD,1995,16,0.01682
MKD,1995,17,0.03444
MKD,1995,18,0.06409
MKD,1995,19,0.09804
MKD,1995,20,0.13064
MKD,1995,21,0.14956
MKD,1995,22,0.16435
MKD,1995,23,0.16976
MKD,1995,24,0.17194
MKD,1995,25,0.16519
MKD,1995,26,0.15666
MKD,1995,27,0.14336
MKD,1995,28,0.12749
MKD,1995,29,0.10892
MKD,1995,30,0.08825
MKD,1995,31,0.07139
MKD,1995,32,0.05809
MKD,1995,33,0.04969
MKD,1995,34,0.03921
MKD,1995,35,0.0299
MKD,1995,36,0.02169
MKD,1995,37,0.01706
MKD,1995,38,0.01344
MKD,1995,39,0.00971
MKD,1995,40,0.00705
MKD,1995,41,0.00504
MKD,1995,42,0.00368
MKD,1995,43,0.0021
MKD,1995,44,0.00129
MKD,1995,45,6.6e-4
MKD,1995,46,2.4e-4
MKD,1995,47,5e-5
MKD,1995,48,2e-5
MKD,1995,49,1.6e-4
MKD,1995,50,4.3e-4
MKD,1996,14,8.3e-4
MKD,1996,15,0.00366
MKD,1996,16,0.01088
MKD,1996,17,0.02941
MKD,1996,18,0.05907
MKD,1996,19,0.0921
MKD,1996,20,0.12463
MKD,1996,21,0.14739
MKD,1996,22,0.15955
MKD,1996,23,0.1668
MKD,1996,24,0.16972
MKD,1996,25,0.16514
MKD,1996,26,0.15336
MKD,1996,27,0.13879
MKD,1996,28,0.12263
MKD,1996,29,0.10576
MKD,1996,30,0.08869
MKD,1996,31,0.07289
MKD,1996,32,0.05882
MKD,1996,33,0.04719
MKD,1996,34,0.03791
MKD,1996,35,0.03007
MKD,1996,36,0.02344
MKD,1996,37,0.01791
MKD,1996,38,0.01338
MKD,1996,39,0.00956
MKD,1996,40,0.00637
MKD,1996,41,0.00378
MKD,1996,42,0.00177
MKD,1996,43,3.9e-4
MKD,1996,44,0
MKD,1996,45,0
MKD,1996,46,0
MKD,1996,47,0
MKD,1996,48,0
MKD,1996,49,6e-5
MKD,1996,50,3e-5
MKD,1997,14,0.00105
MKD,1997,15,0.00389
MKD,1997,16,0.01093
MKD,1997,17,0.0281
MKD,1997,18,0.05514
MKD,1997,19,0.08477
MKD,1997,20,0.11361
MKD,1997,21,0.13396
MKD,1997,22,0.14521
MKD,1997,23,0.15231
MKD,1997,24,0.15569
MKD,1997,25,0.15227
MKD,1997,26,0.14223
MKD,1997,27,0.1295
MKD,1997,28,0.11513
MKD,1997,29,0.09991
MKD,1997,30,0.08431
MKD,1997,31,0.06971
MKD,1997,32,0.0566
MKD,1997,33,0.04565
MKD,1997,34,0.03684
MKD,1997,35,0.02934
MKD,1997,36,0.02295
MKD,1997,37,0.01759
MKD,1997,38,0.01319
MKD,1997,39,0.00947
MKD,1997,40,0.00633
MKD,1997,41,0.00381
MKD,1997,42,0.00188
MKD,1997,43,5.6e-4
MKD,1997,44,0
MKD,1997,45,0
MKD,1997,46,0
MKD,1997,47,0
MKD,1997,48,0
MKD,1997,49,5e-5
MKD,1997,50,2e-5
MKD,1998,14,7.2e-4
MKD,1998,15,0.00332
MKD,1998,16,0.00978
MKD,1998,17,0.02561
MKD,1998,18,0.0506
MKD,1998,19,0.07846
MKD,1998,20,0.10616
MKD,1998,21,0.12674
MKD,1998,22,0.13957
MKD,1998,23,0.14862
MKD,1998,24,0.15401
MKD,1998,25,0.15226
MKD,1998,26,0.14346
MKD,1998,27,0.13146
MKD,1998,28,0.11736
MKD,1998,29,0.10207
MKD,1998,30,0.08616
MKD,1998,31,0.07125
MKD,1998,32,0.05788
MKD,1998,33,0.04675
MKD,1998,34,0.03785
MKD,1998,35,0.03028
MKD,1998,36,0.02382
MKD,1998,37,0.0184
MKD,1998,38,0.01391
MKD,1998,39,0.01003
MKD,1998,40,0.00671
MKD,1998,41,0.00404
MKD,1998,42,0.00203
MKD,1998,43,6.3e-4
MKD,1998,44,0
MKD,1998,45,0
MKD,1998,46,0
MKD,1998,47,0
MKD,1998,48,0
MKD,1998,49,4e-5
MKD,1998,50,2e-5
MKD,1999,14,5.7e-4
MKD,1999,15,0.003
MKD,1999,16,0.009
MKD,1999,17,0.02349
MKD,1999,18,0.04631
MKD,1999,19,0.07176
MKD,1999,20,0.09714
MKD,1999,21,0.11626
MKD,1999,22,0.12851
MKD,1999,23,0.13743
MKD,1999,24,0.14303
MKD,1999,25,0.14188
MKD,1999,26,0.13404
MKD,1999,27,0.12305
MKD,1999,28,0.10993
MKD,1999,29,0.0956
MKD,1999,30,0.08062
MKD,1999,31,0.06655
MKD,1999,32,0.05393
MKD,1999,33,0.04342
MKD,1999,34,0.03503
MKD,1999,35,0.0279
MKD,1999,36,0.02187
MKD,1999,37,0.01683
MKD,1999,38,0.01267
MKD,1999,39,0.00909
MKD,1999,40,0.00605
MKD,1999,41,0.00361
MKD,1999,42,0.00179
MKD,1999,43,5.3e-4
MKD,1999,44,0
MKD,1999,45,0
MKD,1999,46,0
MKD,1999,47,0
MKD,1999,48,0
MKD,1999,49,5e-5
MKD,1999,50,4e-5
MKD,2e3,14,8.8e-4
MKD,2e3,15,0.00364
MKD,2e3,16,0.01014
MKD,2e3,17,0.0247
MKD,2e3,18,0.04705
MKD,2e3,19,0.07178
MKD,2e3,20,0.09653
MKD,2e3,21,0.1164
MKD,2e3,22,0.13087
MKD,2e3,23,0.14261
MKD,2e3,24,0.15125
MKD,2e3,25,0.15243
MKD,2e3,26,0.14597
MKD,2e3,27,0.13544
MKD,2e3,28,0.12188
MKD,2e3,29,0.10649
MKD,2e3,30,0.08999
MKD,2e3,31,0.07435
MKD,2e3,32,0.06023
MKD,2e3,33,0.04843
MKD,2e3,34,0.03894
MKD,2e3,35,0.03097
MKD,2e3,36,0.02429
MKD,2e3,37,0.01871
MKD,2e3,38,0.01413
MKD,2e3,39,0.01018
MKD,2e3,40,0.00683
MKD,2e3,41,0.00419
MKD,2e3,42,0.00224
MKD,2e3,43,8.8e-4
MKD,2e3,44,6e-5
MKD,2e3,45,0
MKD,2e3,46,0
MKD,2e3,47,0
MKD,2e3,48,0
MKD,2e3,49,3e-5
MKD,2e3,50,1e-5
MKD,2001,14,6.2e-4
MKD,2001,15,0.00278
MKD,2001,16,0.00807
MKD,2001,17,0.02057
MKD,2001,18,0.04026
MKD,2001,19,0.06285
MKD,2001,20,0.08611
MKD,2001,21,0.1046
MKD,2001,22,0.11775
MKD,2001,23,0.1284
MKD,2001,24,0.13637
MKD,2001,25,0.13793
MKD,2001,26,0.1329
MKD,2001,27,0.12437
MKD,2001,28,0.11319
MKD,2001,29,0.10024
MKD,2001,30,0.08606
MKD,2001,31,0.07219
MKD,2001,32,0.05916
MKD,2001,33,0.04794
MKD,2001,34,0.03862
MKD,2001,35,0.0306
MKD,2001,36,0.02373
MKD,2001,37,0.01799
MKD,2001,38,0.01329
MKD,2001,39,0.00934
MKD,2001,40,0.0061
MKD,2001,41,0.00359
MKD,2001,42,0.00177
MKD,2001,43,5.8e-4
MKD,2001,44,0
MKD,2001,45,0
MKD,2001,46,0
MKD,2001,47,0
MKD,2001,48,0
MKD,2001,49,2e-5
MKD,2001,50,1e-5
MKD,2002,14,9.2e-4
MKD,2002,15,0.00291
MKD,2002,16,0.00769
MKD,2002,17,0.01858
MKD,2002,18,0.03561
MKD,2002,19,0.05526
MKD,2002,20,0.07571
MKD,2002,21,0.09224
MKD,2002,22,0.10436
MKD,2002,23,0.11458
MKD,2002,24,0.12267
MKD,2002,25,0.12512
MKD,2002,26,0.12169
MKD,2002,27,0.11491
MKD,2002,28,0.10554
MKD,2002,29,0.09435
MKD,2002,30,0.08179
MKD,2002,31,0.0692
MKD,2002,32,0.05711
MKD,2002,33,0.04649
MKD,2002,34,0.03747
MKD,2002,35,0.02968
MKD,2002,36,0.02303
MKD,2002,37,0.01746
MKD,2002,38,0.01292
MKD,2002,39,0.00919
MKD,2002,40,0.0062
MKD,2002,41,0.00388
MKD,2002,42,0.00221
MKD,2002,43,0.00107
MKD,2002,44,4.3e-4
MKD,2002,45,1.1e-4
MKD,2002,46,5e-5
MKD,2002,47,3e-5
MKD,2002,48,2e-5
MKD,2002,49,1e-5
MKD,2002,50,0
MKD,2003,14,8.5e-4
MKD,2003,15,0.00317
MKD,2003,16,0.00839
MKD,2003,17,0.01891
MKD,2003,18,0.03453
MKD,2003,19,0.05179
MKD,2003,20,0.06934
MKD,2003,21,0.08463
MKD,2003,22,0.09738
MKD,2003,23,0.10897
MKD,2003,24,0.11876
MKD,2003,25,0.12266
MKD,2003,26,0.12026
MKD,2003,27,0.114
MKD,2003,28,0.10462
MKD,2003,29,0.09309
MKD,2003,30,0.08002
MKD,2003,31,0.06711
MKD,2003,32,0.05497
MKD,2003,33,0.04449
MKD,2003,34,0.03575
MKD,2003,35,0.02831
MKD,2003,36,0.02204
MKD,2003,37,0.01681
MKD,2003,38,0.01253
MKD,2003,39,0.00892
MKD,2003,40,0.00596
MKD,2003,41,0.00368
MKD,2003,42,0.00208
MKD,2003,43,9.8e-4
MKD,2003,44,3.4e-4
MKD,2003,45,4e-5
MKD,2003,46,2e-5
MKD,2003,47,3e-5
MKD,2003,48,2e-5
MKD,2003,49,2e-5
MKD,2003,50,1e-5
MKD,2004,14,7.5e-4
MKD,2004,15,0.00318
MKD,2004,16,0.00853
MKD,2004,17,0.01869
MKD,2004,18,0.0334
MKD,2004,19,0.04936
MKD,2004,20,0.06539
MKD,2004,21,0.07951
MKD,2004,22,0.09161
MKD,2004,23,0.10302
MKD,2004,24,0.11312
MKD,2004,25,0.11788
MKD,2004,26,0.11686
MKD,2004,27,0.11211
MKD,2004,28,0.10427
MKD,2004,29,0.09411
MKD,2004,30,0.08214
MKD,2004,31,0.0699
MKD,2004,32,0.05797
MKD,2004,33,0.0474
MKD,2004,34,0.03833
MKD,2004,35,0.03047
MKD,2004,36,0.02374
MKD,2004,37,0.01809
MKD,2004,38,0.01345
MKD,2004,39,0.00959
MKD,2004,40,0.00644
MKD,2004,41,0.00404
MKD,2004,42,0.00236
MKD,2004,43,0.00123
MKD,2004,44,5.6e-4
MKD,2004,45,2.2e-4
MKD,2004,46,1.3e-4
MKD,2004,47,8e-5
MKD,2004,48,4e-5
MKD,2004,49,1e-5
MKD,2004,50,0
MKD,2005,14,8.2e-4
MKD,2005,15,0.00351
MKD,2005,16,0.00878
MKD,2005,17,0.01819
MKD,2005,18,0.03144
MKD,2005,19,0.04556
MKD,2005,20,0.05956
MKD,2005,21,0.0721
MKD,2005,22,0.08318
MKD,2005,23,0.09415
MKD,2005,24,0.10442
MKD,2005,25,0.1101
MKD,2005,26,0.11068
MKD,2005,27,0.10774
MKD,2005,28,0.10174
MKD,2005,29,0.09326
MKD,2005,30,0.08268
MKD,2005,31,0.07133
MKD,2005,32,0.05975
MKD,2005,33,0.04915
MKD,2005,34,0.03977
MKD,2005,35,0.03149
MKD,2005,36,0.02433
MKD,2005,37,0.01829
MKD,2005,38,0.01337
MKD,2005,39,0.00934
MKD,2005,40,0.00615
MKD,2005,41,0.00379
MKD,2005,42,0.00219
MKD,2005,43,0.00116
MKD,2005,44,6.1e-4
MKD,2005,45,3.2e-4
MKD,2005,46,2e-4
MKD,2005,47,1.1e-4
MKD,2005,48,3e-5
MKD,2005,49,0
MKD,2005,50,3.2e-4
MKD,2006,14,8.6e-4
MKD,2006,15,0.00301
MKD,2006,16,0.00799
MKD,2006,17,0.01686
MKD,2006,18,0.02929
MKD,2006,19,0.04264
MKD,2006,20,0.05608
MKD,2006,21,0.06871
MKD,2006,22,0.08052
MKD,2006,23,0.09227
MKD,2006,24,0.10328
MKD,2006,25,0.1096
MKD,2006,26,0.11073
MKD,2006,27,0.10827
MKD,2006,28,0.10271
MKD,2006,29,0.09452
MKD,2006,30,0.08415
MKD,2006,31,0.07294
MKD,2006,32,0.06152
MKD,2006,33,0.05111
MKD,2006,34,0.0419
MKD,2006,35,0.03367
MKD,2006,36,0.02639
MKD,2006,37,0.02019
MKD,2006,38,0.01505
MKD,2006,39,0.01069
MKD,2006,40,0.00709
MKD,2006,41,0.00437
MKD,2006,42,0.00251
MKD,2006,43,0.00129
MKD,2006,44,6e-4
MKD,2006,45,2.6e-4
MKD,2006,46,1.6e-4
MKD,2006,47,1e-4
MKD,2006,48,3e-5
MKD,2006,49,0
MKD,2006,50,7e-5
MKD,2007,14,8.1e-4
MKD,2007,15,0.00319
MKD,2007,16,0.00829
MKD,2007,17,0.01722
MKD,2007,18,0.02966
MKD,2007,19,0.04295
MKD,2007,20,0.05628
MKD,2007,21,0.06881
MKD,2007,22,0.08057
MKD,2007,23,0.09238
MKD,2007,24,0.10357
MKD,2007,25,0.11007
MKD,2007,26,0.11134
MKD,2007,27,0.10894
MKD,2007,28,0.10334
MKD,2007,29,0.09505
MKD,2007,30,0.08452
MKD,2007,31,0.07313
MKD,2007,32,0.06148
MKD,2007,33,0.05082
MKD,2007,34,0.04138
MKD,2007,35,0.03299
MKD,2007,36,0.02563
MKD,2007,37,0.0194
MKD,2007,38,0.01426
MKD,2007,39,0.00997
MKD,2007,40,0.00651
MKD,2007,41,0.00392
MKD,2007,42,0.0022
MKD,2007,43,0.00109
MKD,2007,44,5.1e-4
MKD,2007,45,2.3e-4
MKD,2007,46,1.6e-4
MKD,2007,47,1e-4
MKD,2007,48,4e-5
MKD,2007,49,0
MKD,2007,50,1e-5
MKD,2008,14,8.7e-4
MKD,2008,15,0.00315
MKD,2008,16,0.00807
MKD,2008,17,0.01666
MKD,2008,18,0.02867
